Time,Cost
22.15542,12235.574343235929
71.222465,11401.355894191922
67.030465,11456.215274747477
64.230465,11488.755894191923
32.836865,11932.068497799422
31.80544111111112,11976.49871482684
22.307895000000002,12188.43453625541
35.834345000000006,11874.733159271284
36.779625,11852.361517604619
24.421039999999998,12095.861056493506
68.470465,11435.320516414144
51.46194500000001,11648.362394191921
58.453945000000004,11560.96239419192
69.782465,11419.480338636364
29.542145,11993.680573160174
59.792984999999994,11546.683774747476
25.894579999999998,12083.281323160174
29.498511111111114,12023.512013636366
52.800985,11632.071238636367
24.20456944444445,12128.420781493507
26.790145000000003,12067.412167207794
62.544985,11510.571060858587
61.478465,11522.720516414145
27.055815000000003,12040.129337049062
38.613385,11826.106291847047
70.870465,11405.75589419192
67.382465,11448.920516414142
70.13446499999999,11416.411719191921
68.118465,11441.387274747478
26.99238666666667,12063.482920382396
39.30635222222222,11824.839625180379
35.073566666666665,11890.449978210681
23.557495,12157.639058477635
41.514345,11777.58186760462
22.56792,12175.08768625541
45.605385,11726.66386760462
38.019685555555554,11849.360192604621
22.9756,12169.754444588743
23.608075000000003,12133.214389826839
28.12147777777778,12033.236306493507
44.960388333333334,11739.33210808081
38.53973555555556,11846.069917604618
33.082345000000004,11917.272966847044
27.575865,12036.506931493508
30.762091111111115,11982.237139826839
55.904985,11592.37994974748
39.558665000000005,11810.823698160175
31.658757777777783,11981.355639826841
53.152985,11626.789016414146
63.142464999999994,11501.911449747477
23.352870000000003,12159.409058477633
63.632985000000005,11496.224394191919
53.78814499999999,11624.087294191922
60.880985,11530.422349747476
60.39046499999999,11536.320516414144
56.540144999999995,11584.88489419192
42.31066500000001,11771.650383513708
28.663865,12026.696214826843
44.266345,11742.60273308081
49.302665000000005,11681.550978715726
33.92958333333333,11908.439825937952
30.462932777777784,11993.084154112552
34.209205555555556,11893.59384487735
34.027625,11894.833936544017
25.160445000000003,12093.147448160173
25.374529999999996,12087.054931493507
47.884145000000004,11692.962849747477
33.33842222222222,11915.13585851371
50.636145000000006,11658.482849747475
46.202864999999996,11720.065933080814
35.00245555555556,11891.783311544013
50.373945,11661.517949747478
47.621945,11696.829238636366
54.876145,11608.009516414142
28.978461111111113,12026.372288636365
57.628145,11572.673783080809
33.85847222222222,11912.27558351371
55.22814499999999,11601.387294191922
54.613944999999994,11608.527016414144
43.178345,11757.070756493507
40.426345,11796.726684271287
57.365944999999996,11574.117949747477
46.550665,11715.950978715728
57.98014499999999,11567.32729419192
54.240984999999995,11613.646794191924
49.797385,11669.23179419192
43.914345000000004,11748.600978715729
53.888985000000005,11617.809016414143
58.101945,11565.362394191921
48.709945000000005,11682.420349747477
42.826345,11761.739467604619
41.162345,11782.201867604621
48.23614499999999,11688.693960858589
51.109945,11653.304794191921
60.038465,11541.602738636368
42.453385000000004,11767.621737049065
50.988144999999996,11653.840449747477
43.50393555555556,11753.948812049062
49.445385,11674.266460858586
30.72364666666667,11990.025731493506
43.792545,11749.268812049062
42.704544999999996,11763.104367604617
38.33568555555556,11849.179200937955
55.701945,11595.007016414142
24.128125,12130.35411482684
23.684519444444447,12131.281056493506
47.148145,11703.307294191922
60.144985,11539.389016414145
52.842864999999996,11631.445338636366
39.701385,11807.986181493508
62.896985,11506.31328308081
49.548145,11673.140627525254
48.357945,11687.04034974748
57.034864999999996,11578.76329419192
50.042865,11666.163294191922
45.957384999999995,11723.776312049065
40.688545,11791.67539260462
48.709385,11685.814016414142
61.23298499999999,11525.869016414143
61.126464999999996,11527.340516414144
55.594865,11599.052183080808
44.78261055555556,11742.58970808081
40.25474666666667,11800.59974260462
63.878465,11492.711449747476
47.290865,11700.576627525257
62.790465000000005,11507.100338636366
56.892145,11581.16489419192
54.140145,11615.573960858586
63.984984999999995,11491.82439419192
25.34557333333333,12092.600781493507
56.64098500000001,11583.422349747476
47.045384999999996,11708.888312049065
40.81035222222222,11788.226412049065
40.053385,11800.821645382399
45.850865,11724.822405303034
46.693385,11712.797200937954
43.440545,11755.881967604619
41.019625,11785.088978715727
55.349945,11599.547016414144
40.01746333333333,11807.361847402603
46.796144999999996,11711.327143434346
30.571171666666668,11991.492395779222
50.02194500000001,11666.362394191921
40.036952222222226,11806.050900937957
46.938865,11709.432183080811
42.352545,11770.375753715729
44.85372166666667,11742.145263636367
41.040544999999995,11783.50436760462
47.26994500000001,11701.209238636366
40.77479666666667,11790.28196760462
56.992985,11579.224394191922
40.70368555555556,11790.791034271288
57.01394500000001,11578.96239419192
