Time,Cost
33179.7168,6.375872878320576E7
91787.90027111111,5.2509816356115215E7
70146.42572444445,5.421647267745654E7
50881.87616,5.4282351762114644E7
83454.1544311111,5.363949526713902E7
33916.72257777777,6.00169612302122E7
33654.1808,6.273044758322959E7
85074.8908311111,5.358465754127277E7
39887.50016285714,5.615760356700943E7
39873.62330352941,5.758807562967542E7
43224.42511019608,5.591151549798159E7
38782.14963686275,5.797810019850002E7
46703.24086495726,5.580089617597127E7
49847.67569333333,5.491860611646669E7
35072.46704444444,5.9682870563278854E7
33633.813977777776,6.300854445063471E7
38049.11359019608,5.877444554475398E7
48825.46089333334,5.56443963038667E7
49261.13976,5.526168854775698E7
36960.10890352941,5.938599787358747E7
37662.7618,5.9054215414999366E7
37565.45884,5.9351618556961134E7
37745.97309333333,5.888073458403745E7
