"BugId","GT","jdt","jface","core","swt","ui","debug","ltk","text","jdi","search","compare","other"
"100043","19","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","19","0.0"
"110738","14","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","20","0.0"
"106964","10","0.0","0.0","0.0","0.0","0.0","3","0.0","0.0","0.0","0.0","9","0.0"
"97220","18","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4","0.0"
"104655","19","0.0","0.0","0.0","0.0","0.0","2","0.0","0.0","0.0","0.0","6","0.0"
"103994","19","0.0","0.0","0.0","0.0","0.0","7","0.0","0.0","0.0","0.0","13","0.0"
"102305","18","0.0","0.0","0.0","0.0","0.0","20","0.0","0.0","0.0","0.0","5","0.0"
"109646","18","0.0","0.0","0.0","0.0","0.0","7","0.0","0.0","0.0","0.0","9","0.0"
"108372","19","0.0","0.0","0.0","0.0","0.0","2","0.0","0.0","0.0","0.0","20","0.0"
"101863","20","1","0.0","0.0","0.0","0.0","2","0.0","0.0","7","2","1","0.0"
"103466","12","0.0","13","0.0","0.0","0.0","17","0.0","0.0","0.0","20","20","0.0"
"102181","19","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","20","0.0"
"110563","19","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","13","0.0"
"105531","19","0.0","0.0","0.0","0.0","0.0","11","0.0","0.0","0.0","0.0","6","0.0"
"101387","14","0.0","0.0","0.0","0.0","0.0","2","0.0","0.0","0.0","0.0","7","0.0"
"106728","17","0.0","16","0.0","0.0","0.0","18","0.0","0.0","0.0","20","7","0.0"
"109104","2","0.0","9","0.0","0.0","0.0","8","0.0","0.0","0.0","0.0","0.0","20"
"97326","18","0.0","0.0","0.0","0.0","0.0","17","0.0","0.0","0.0","0.0","2","0.0"
"106106","19","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","13","0.0"
"103148","5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","15","0.0"
"108783","19","0.0","0.0","0.0","0.0","0.0","6","0.0","0.0","0.0","0.0","17","0.0"
"106814","17","0.0","5","0.0","0.0","0.0","3","0.0","0.0","0.0","5","20","0.0"
"108115","16","10","20","0.0","0.0","0.0","1","0.0","0.0","0.0","0.0","7","0.0"
"101677","16","0.0","4","0.0","0.0","0.0","16","17","0.0","6","0.0","5","19"
"104649","19","0.0","0.0","0.0","0.0","0.0","18","0.0","0.0","0.0","0.0","9","0.0"
"104738","18","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2","0.0","6","0.0"
"107706","16","20","0.0","0.0","0.0","0.0","5","0.0","0.0","7","0.0","2","0.0"
"106202","12","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","13","0.0"
"105255","4","0.0","8","0.0","0.0","17","3","0.0","0.0","0.0","0.0","0.0","5"
"100808","5","0.0","0.0","0.0","0.0","0.0","1","0.0","0.0","0.0","0.0","18","0.0"
"107079","19","0.0","0.0","0.0","0.0","0.0","3","0.0","0.0","0.0","0.0","8","0.0"
"110826","18","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8","0.0","15","0.0"
"102778","18","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","20","0.0"
"108105","6","20","11","0.0","0.0","0.0","17","16","0.0","0.0","0.0","6","17"
"104065","17","0.0","18","0.0","0.0","0.0","18","1","0.0","0.0","0.0","10","13"
"104492","18","0.0","0.0","0.0","0.0","0.0","16","0.0","0.0","0.0","0.0","20","0.0"
"108258","8","0.0","14","0.0","0.0","0.0","6","0.0","0.0","0.0","0.0","0.0","3"
"106514","19","0.0","0.0","0.0","0.0","0.0","4","0.0","0.0","0.0","0.0","17","0.0"
"99995","20","0.0","1","0.0","0.0","0.0","20","0.0","0.0","0.0","8","16","14"
"102492","20","0.0","1","0.0","0.0","15","10","6","0.0","0.0","0.0","10","9"
"102422","12","0.0","0.0","0.0","0.0","0.0","1","0.0","0.0","0.0","0.0","7","0.0"
"108203","14","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","9","0.0"
"104695","19","0.0","0.0","0.0","0.0","0.0","11","0.0","0.0","0.0","0.0","16","0.0"
"103686","20","0.0","20","0.0","0.0","0.0","8","0.0","0.0","0.0","6","17","8"
"107756","19","0.0","0.0","0.0","0.0","0.0","6","0.0","0.0","0.0","0.0","9","0.0"
"110570","19","0.0","0.0","0.0","0.0","0.0","9","0.0","0.0","0.0","0.0","2","0.0"
