"BugId","GT","jdt","jface","core","swt","ui","debug","ltk","text","jdi","search","compare","other"
"102427","7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","18","0.0"
"108740","14","0.0","0.0","0.0","0.0","0.0","16","0.0","0.0","0.0","0.0","19","0.0"
"101387","14","0.0","0.0","0.0","0.0","0.0","16","0.0","0.0","0.0","0.0","3","0.0"
"104655","19","0.0","0.0","0.0","0.0","0.0","7","0.0","0.0","0.0","0.0","18","0.0"
"102181","19","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","9","0.0"
"109104","2","0.0","1","0.0","0.0","0.0","1","0.0","0.0","0.0","0.0","0.0","6"
"105623","17","0.0","9","0.0","0.0","0.0","7","13","0.0","0.0","0.0","17","7"
"103528","19","0.0","0.0","0.0","0.0","0.0","20","0.0","0.0","4","0.0","1","0.0"
"107079","19","0.0","0.0","0.0","0.0","0.0","16","0.0","0.0","0.0","0.0","5","0.0"
"106202","12","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","20","0.0"
"107098","14","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","17","0.0"
"104780","18","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2","0.0"
"104492","18","0.0","0.0","0.0","0.0","0.0","14","0.0","0.0","0.0","0.0","13","0.0"
"104664","18","0.0","0.0","0.0","0.0","0.0","11","0.0","0.0","6","0.0","2","0.0"
"102305","18","0.0","0.0","0.0","0.0","0.0","7","0.0","0.0","0.0","0.0","16","0.0"
"101677","16","0.0","18","0.0","0.0","0.0","20","13","0.0","2","0.0","1","1"
"107756","19","0.0","0.0","0.0","0.0","0.0","19","0.0","0.0","0.0","0.0","7","0.0"
"110826","18","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5","0.0","6","0.0"
"104738","18","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","17","0.0","20","0.0"
"105255","4","0.0","8","0.0","0.0","18","20","0.0","0.0","0.0","0.0","0.0","7"
"104551","19","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6","0.0"
"103148","5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","20","0.0"
"104649","19","0.0","0.0","0.0","0.0","0.0","1","0.0","0.0","0.0","0.0","7","0.0"
"107706","16","4","0.0","0.0","0.0","0.0","16","0.0","0.0","17","0.0","6","0.0"
"106814","17","0.0","5","0.0","0.0","0.0","19","0.0","0.0","0.0","18","9","0.0"
"102650","17","0.0","2","0.0","0.0","0.0","6","0.0","0.0","0.0","20","5","0.0"
"103023","19","0.0","0.0","0.0","0.0","0.0","7","0.0","0.0","0.0","0.0","9","0.0"
"109646","18","0.0","0.0","0.0","0.0","0.0","13","0.0","0.0","0.0","0.0","3","0.0"
"108372","19","0.0","0.0","0.0","0.0","0.0","18","0.0","0.0","0.0","0.0","11","0.0"
"102778","18","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","9","0.0"
"105430","18","0.0","0.0","0.0","0.0","0.0","16","0.0","0.0","9","0.0","6","0.0"
"109963","18","0.0","1","0.0","0.0","0.0","6","0.0","0.0","0.0","0.0","15","0.0"
"106514","19","0.0","0.0","0.0","0.0","0.0","20","0.0","0.0","0.0","0.0","20","0.0"
"103472","19","0.0","0.0","0.0","0.0","0.0","11","0.0","0.0","0.0","0.0","18","0.0"
"108783","19","0.0","0.0","0.0","0.0","0.0","16","0.0","0.0","0.0","0.0","6","0.0"
"100808","5","0.0","0.0","0.0","0.0","0.0","17","0.0","0.0","0.0","0.0","18","0.0"
"105829","16","18","0.0","0.0","0.0","0.0","1","0.0","0.0","0.0","0.0","19","0.0"
"110738","14","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","13","0.0"
"102422","12","0.0","0.0","0.0","0.0","0.0","16","0.0","0.0","0.0","0.0","20","0.0"
"97027","17","14","6","0.0","0.0","0.0","3","0.0","0.0","0.0","4","17","0.0"
"107735","12","0.0","3","0.0","0.0","0.0","20","0.0","0.0","0.0","11","16","0.0"
"103636","18","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","14","0.0","1","0.0"
"108840","6","0.0","0.0","0.0","0.0","0.0","15","0.0","0.0","0.0","0.0","10","0.0"
"108258","8","0.0","6","0.0","0.0","0.0","10","0.0","0.0","0.0","0.0","0.0","9"
"105635","18","0.0","0.0","0.0","0.0","0.0","1","0.0","0.0","0.0","0.0","7","0.0"
"107681","14","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","9","0.0"
"108263","19","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","11","0.0"
"101938","6","16","0.0","0.0","0.0","0.0","20","0.0","0.0","0.0","0.0","8","0.0"
"106106","19","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6","0.0"
"101885","18","0.0","17","0.0","0.0","0.0","8","0.0","0.0","0.0","6","9","0.0"
"103377","16","9","0.0","0.0","0.0","0.0","2","0.0","0.0","7","16","15","0.0"
"106728","17","0.0","16","0.0","0.0","0.0","4","0.0","0.0","0.0","9","10","0.0"
"99995","20","0.0","16","0.0","0.0","0.0","3","0.0","0.0","0.0","13","5","2"
"108203","14","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3","0.0"
"103320","18","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","11","0.0"
"104065","17","0.0","18","0.0","0.0","0.0","4","11","0.0","0.0","0.0","17","20"
