Time,Cost
429.84141300000005,503053.4823406667
694.6247280000001,492301.2606521566
607.8949840000001,493366.9698721566
656.4521440000001,492979.8136671567
565.657624,494441.31645215664
524.355193888889,494506.1824521567
503.5307463333334,495650.16118546465
501.1749767474748,496813.1755845809
692.1186880000001,492356.0802771566
672.0621840000001,492597.39404215664
437.4475418888889,501129.25659227016
585.3324400000001,493681.51584215666
602.4546880000001,493466.0043638233
489.3020691919192,498326.1173389243
447.5651938888889,499854.31081166427
669.5561440000001,492652.21366715664
658.9581840000001,492924.9940421567
437.82104000000004,500548.5697619167
480.0584,498830.74898666417
434.46727866666674,501586.28331275
453.43108,499465.02357833093
572.2284400000001,494009.1158421567
465.7570527777778,499346.8394483309
485.922172080808,498692.42773590673
475.993624,499221.8120125733
432.1557463333334,501984.794523861
440.93488830303033,500128.7576258056
431.6547463333334,502298.9215005277
430.342413,502603.5482183055
579.8921440000001,493773.0136671567
566.7881440000001,494101.1236671567
489.5060691919192,497845.5138858309
450.92504,499582.247314442
508.85754188888893,495113.7351421566
434.080554969697,501738.69750719436
473.487584,499223.3820264622
515.724944,494813.8533771566
467.6470527777778,499344.0665483309
503.9444156363637,495278.3964409698
493.1624,497237.8085095809
518.230984,494759.0337521566
482.56444,498738.48770055315
492.3418247474748,497558.0126421566
430.880554969697,502521.99452386104
490.88769719191924,497642.230295692
506.3432786666667,495245.98602430307
514.272541888889,495054.38214215665
604.9607280000001,493415.6190368031
569.2941840000001,494045.7940421567
582.3981840000001,493718.1940421567
513.7715418888889,495054.7671421566
518.9401938888889,494565.02545215667
489.90608919191925,497822.749246942
519.441193888889,494548.2978721566
440.32708,500207.78976469446
523.8541938888889,494506.4574521567
437.92488830303034,500390.06608413893
452.4791938888889,499553.1663866642
439.81488830303033,500329.2350396945
499.78474119191924,496894.1817790254
495.66844,496997.63474569196
579.9081440000001,493772.88866715675
493.3839327474748,497185.6651762476
495.4220891919192,497061.302420692
498.0618247474748,496912.22014215664
439.04488830303035,500368.61212580564
495.0220691919192,497157.88767069194
492.07393274747477,497569.1441012476
504.4454156363637,495272.39164299
500.7749567474748,496836.3413345809
495.22606919191924,497125.12958483334
496.2083047474748,496932.5601901365
496.8123247474748,496912.58105124754
500.97097674747477,496821.88058458094
496.41230474747476,496928.3568012476
496.60832474747474,496912.59855124756
492.1378247474748,497563.1393032678
