Time,Cost
373.5638843333333,200968.34335464652
294.54813033333335,201785.77972951013
267.9047977777778,209098.04149405053
235.41780888888886,213877.0434974697
233.40947111111112,221297.43471560618
292.8339113333334,203023.26927403538
270.0482226666667,208949.2540480173
264.295868,210694.58230979287
242.62227070707067,213874.26992594192
379.02805133333334,199138.5924448889
286.008255,208457.2233430375
490.60103,199010.11777219412
287.761119,207564.8227565134
246.17953166666663,213130.03193556066
