Time,Cost
391.23761344444443,465648.3746485492
507.36265293650786,437418.90555556695
432.50314599999996,443105.3570303452
508.790480547619,436754.64108369814
481.4809939999999,439374.39788447204
399.412294,453785.7742284459
517.695535547619,435694.41662603844
515.416922,436187.744615822
417.5120542222222,449909.07524091547
476.1908240000001,441703.3547477911
508.4600684444444,436966.03988756804
463.0350363333334,441905.9607353487
392.5680520000001,462873.4770913145
508.275165547619,437407.06324250763
451.50674554761906,442781.0347093332
503.81619083116874,437905.2709071315
500.56237400000003,439225.9339412489
418.38305933333334,447907.32791095565
551.5922199999999,435409.2035285648
500.62085799999994,438829.09124907217
554.93984,433223.88543464773
501.7834099639249,438314.3970764371
477.31577999999996,439535.00911573856
426.384896,447741.56965510885
427.9594043333334,447337.01690225926
382.7309725252525,469143.7928559694
578.3932119408366,432911.40608554234
382.5946515555556,477093.9506967021
394.6383007777777,455847.41188997374
534.8102486810966,435469.58707986394
404.26775033333325,450189.7587198006
430.464326047619,445041.98039741325
603.4096839978354,431455.0956361104
463.4280299999999,441854.04649745935
482.4846723333333,439288.82342986343
551.7811653333332,434924.66459270136
430.784496,443881.78736849525
428.831146,445088.7160549816
