"solution","totalCostID","totalCostStatic","totalIDStatic","totalIDID","CoT_static","CoT_adaptive","IDoT_static","IDoT_adaptive","SoT","costPerRound_static","costPerRound_adaptive","idPerRound_static","idPerRound_adaptive","EoT_static","EoT_adaptive","ExoTperRound_adaptive","actionProbVector"
"[131, 422, 387, 3, 370]","1526427921.02","1249632528.85","0.61","-1.24","[1174469416.60, 1175115127.35, 1208735584.67, 1211749183.20, 1227933575.24, 1230303806.42, 1231549856.65, 1232211505.65, 1232457698.15, 1233447347.75, 1234250551.51, 1235415217.80, 1236747173.31, 1236769634.10, 1238827360.24, 1240322805.92, 1241008551.13, 1241156941.45, 1242640908.47, 1243136220.60, 1243556899.29, 1245456237.22, 1245977979.62, 1246777357.08, 1246834495.32, 1246948230.08, 1247278668.81, 1248238390.61, 1248883552.16, 1249629816.86, 1249632528.85]","[1174662615.27, 1180372017.61, 1219575005.10, 1224839324.83, 1246294233.82, 1250265625.74, 1252487780.46, 1270326268.94, 1270678596.73, 1352638143.83, 1353132700.64, 1353761595.48, 1354680792.37, 1354701165.65, 1519423873.62, 1520304012.28, 1521113108.43, 1521288026.85, 1522142327.84, 1522570286.76, 1522882043.35, 1523430373.36, 1523710087.34, 1524123757.28, 1524182660.12, 1524277073.35, 1524596131.99, 1525241605.65, 1525802973.05, 1526425398.36, 1526427921.02]","[0.0000, 0.0000, 0.0014, 0.0063, 0.0108, 0.0164, 0.0225, 0.0297, 0.0324, 0.0401, 0.0427, 0.0462, 0.0499, 0.0737, 0.0782, 0.0843, 0.0886, 0.1051, 0.1122, 0.1173, 0.1213, 0.1279, 0.1343, 0.1404, 0.1744, 0.2277, 0.2315, 0.2405, 0.2460, 0.2495, 0.6110]","[-0.0000, -0.0172, -0.0329, -0.0506, -0.0666, -0.0788, -0.0910, -0.1108, -0.1210, -0.1400, -0.1542, -0.1683, -0.1793, -0.2417, -0.2604, -0.2770, -0.2952, -0.3394, -0.3543, -0.3652, -0.3756, -0.3919, -0.4087, -0.4252, -0.5274, -0.6573, -0.6671, -0.6851, -0.6948, -0.7029, -1.2402]","[]","[1174469416.60, 645710.75, 33620457.32, 3013598.53, 16184392.04, 2370231.17, 1246050.24, 661648.99, 246192.50, 989649.60, 803203.75, 1164666.30, 1331955.50, 22460.80, 2057726.13, 1495445.68, 685745.21, 148390.31, 1483967.03, 495312.12, 420678.69, 1899337.93, 521742.40, 799377.46, 57138.24, 113734.76, 330438.73, 959721.80, 645161.55, 746264.70, 2711.99]","[1174662615.27, 5709402.35, 39202987.49, 5264319.73, 21454908.99, 3971391.92, 2222154.72, 17838488.49, 352327.79, 81959547.10, 494556.81, 628894.84, 919196.89, 20373.28, 164722707.97, 880138.66, 809096.15, 174918.41, 854301.00, 427958.92, 311756.59, 548330.01, 279713.97, 413669.95, 58902.84, 94413.23, 319058.64, 645473.66, 561367.41, 622425.30, 2522.66]","[0.00, 0.00, 0.00, 0.00, 0.00, 0.01, 0.01, 0.01, 0.00, 0.01, 0.00, 0.00, 0.00, 0.02, 0.00, 0.01, 0.00, 0.02, 0.01, 0.01, 0.00, 0.01, 0.01, 0.01, 0.03, 0.05, 0.00, 0.01, 0.01, 0.00, 0.36]","[-0.00, -0.02, -0.02, -0.02, -0.02, -0.01, -0.01, -0.02, -0.01, -0.02, -0.01, -0.01, -0.01, -0.06, -0.02, -0.02, -0.02, -0.04, -0.01, -0.01, -0.01, -0.02, -0.02, -0.02, -0.10, -0.13, -0.01, -0.02, -0.01, -0.01, -0.54]","[NaN, 0.0000, 0.0000, 0.7071, 0.9101, 1.0091, 1.3219, 1.3400, 2.2280, 2.3954, 2.3862, 2.4228, 2.4068, 2.3879, 2.2710, 2.3419, 2.4550, 2.4095, 2.4617, 2.3433, 2.2746, 2.4033, 2.3028, 2.2936, 2.4821, 2.3626, 2.3945, 2.2850, 2.3949, 2.4117, 2.3841]","[0.0408, 0.0000, 0.7071, 0.9101, 1.0091, 1.3219, 1.3400, 2.2280, 2.3954, 2.3862, 2.4228, 2.4068, 2.3879, 2.2710, 2.3419, 2.4550, 2.4095, 2.4617, 2.3433, 2.2746, 2.4033, 2.3028, 2.2936, 2.4821, 2.3626, 2.3945, 2.2850, 2.3949, 2.4117, 2.3841, 2.3841]","[3.0000, 1.0000, 4.0000, 5.0000, 5.0000, 7.0000, 6.0000, 8.0000, 8.0000, 8.0000, 8.0000, 7.0000, 7.0000, 7.0000, 7.0000, 7.0000, 7.0000, 7.0000, 7.0000, 7.0000, 7.0000, 7.0000, 7.0000, 8.0000, 8.0000, 8.0000, 8.0000, 8.0000, 8.0000, 8.0000, 8.0000]","[0.26, 0.74]"
