"solution","totalCostID","totalCostStatic","totalIDStatic","totalIDID","CoT_static","CoT_adaptive","IDoT_static","IDoT_adaptive","SoT","costPerRound_static","costPerRound_adaptive","idPerRound_static","idPerRound_adaptive","EoT_static","EoT_adaptive","ExoTperRound_adaptive","actionProbVector"
"[425, 106, 359, 47, 347]","1665320581.57","2363351320.40","0.81","-1.36","[1174382608.00, 1175008203.45, 2328311660.58, 2330372723.06, 2347277892.22, 2349300385.75, 2350081863.91, 2350601796.40, 2350897771.73, 2351795341.06, 2352382293.84, 2353269461.93, 2353989830.24, 2354012429.16, 2355491197.67, 2356437848.79, 2356952585.81, 2357082266.73, 2357997320.10, 2358461181.35, 2358874143.53, 2359672188.60, 2360075612.98, 2360842005.00, 2360899413.87, 2361022225.04, 2361343031.93, 2362125116.18, 2362718203.48, 2363348651.58, 2363351320.40]","[1174800115.37, 1179965525.79, 1473586500.90, 1476709157.06, 1495924798.84, 1500139050.74, 1568835347.00, 1569525654.75, 1569941310.72, 1635357143.89, 1635838555.29, 1636880251.43, 1638207372.64, 1638230207.49, 1642016135.16, 1642718119.51, 1643221353.45, 1643367054.92, 1644241376.57, 1644680128.00, 1644983078.32, 1662319531.00, 1662599833.22, 1662967197.36, 1663024346.62, 1663110456.99, 1663442546.16, 1664027006.84, 1664682995.42, 1665317873.00, 1665320581.57]","[0.0000, 0.0010, 0.0011, 0.0054, 0.0111, 0.0180, 0.0254, 0.0339, 0.0384, 0.0460, 0.0533, 0.0602, 0.0663, 0.0749, 0.0832, 0.0922, 0.1004, 0.1298, 0.1389, 0.1458, 0.1511, 0.1610, 0.1708, 0.1804, 0.2638, 0.3797, 0.3864, 0.3968, 0.4036, 0.4086, 0.8133]","[-0.0000, -0.0172, -0.0302, -0.0454, -0.0610, -0.0746, -0.0948, -0.1127, -0.1243, -0.1433, -0.1582, -0.1750, -0.1899, -0.2296, -0.2452, -0.2617, -0.2742, -0.3120, -0.3274, -0.3390, -0.3491, -0.3667, -0.3832, -0.3987, -0.4908, -0.6256, -0.6355, -0.6529, -0.6637, -0.6716, -1.3559]","[]","[1174382608.00, 625595.45, 1153303457.13, 2061062.48, 16905169.15, 2022493.53, 781478.16, 519932.49, 295975.33, 897569.33, 586952.79, 887168.08, 720368.32, 22598.92, 1478768.51, 946651.12, 514737.02, 129680.92, 915053.37, 463861.26, 412962.18, 798045.07, 403424.37, 766392.02, 57408.87, 122811.17, 320806.89, 782084.25, 593087.29, 630448.11, 2668.82]","[1174800115.37, 5165410.42, 293620975.11, 3122656.16, 19215641.79, 4214251.89, 68696296.26, 690307.75, 415655.97, 65415833.17, 481411.40, 1041696.14, 1327121.21, 22834.86, 3785927.67, 701984.36, 503233.93, 145701.48, 874321.65, 438751.42, 302950.33, 17336452.67, 280302.23, 367364.14, 57149.26, 86110.36, 332089.17, 584460.68, 655988.58, 634877.59, 2708.57]","[0.00, 0.00, 0.00, 0.00, 0.01, 0.01, 0.01, 0.01, 0.00, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.03, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.08, 0.12, 0.01, 0.01, 0.01, 0.01, 0.40]","[-0.00, -0.02, -0.01, -0.02, -0.02, -0.01, -0.02, -0.02, -0.01, -0.02, -0.01, -0.02, -0.01, -0.04, -0.02, -0.02, -0.01, -0.04, -0.02, -0.01, -0.01, -0.02, -0.02, -0.02, -0.09, -0.13, -0.01, -0.02, -0.01, -0.01, -0.68]","[NaN, 0.0000, 0.0816, 1.4216, 2.1318, 2.3900, 2.7448, 2.8489, 2.6851, 2.8535, 2.8341, 2.8459, 2.8363, 2.8698, 2.7081, 2.4048, 2.3801, 2.6124, 2.4560, 2.5164, 2.3976, 2.4946, 2.3776, 2.3625, 2.4486, 2.3112, 2.3425, 2.2429, 2.1723, 2.1591, 2.2375]","[0.0380, 0.0000, 1.4216, 2.1318, 2.3900, 2.7448, 2.8489, 2.6851, 2.8535, 2.8341, 2.8459, 2.8363, 2.8698, 2.7081, 2.4048, 2.3801, 2.6124, 2.4560, 2.5164, 2.3976, 2.4946, 2.3776, 2.3625, 2.4486, 2.3112, 2.3425, 2.2429, 2.1723, 2.1591, 2.2375, 2.2375]","[2.0000, 1.0000, 5.0000, 8.0000, 9.0000, 9.0000, 8.0000, 8.0000, 9.0000, 8.0000, 8.0000, 8.0000, 8.0000, 8.0000, 10.0000, 10.0000, 10.0000, 9.0000, 9.0000, 9.0000, 9.0000, 9.0000, 9.0000, 9.0000, 9.0000, 9.0000, 9.0000, 9.0000, 9.0000, 9.0000, 9.0000]","[0.25, 0.75]"
