Time,Cost
782.2048779999998,86240.55901256311
512.7368924,89607.00506585202
356.94864479999995,91555.92354696312
224.4975392,94435.62924439646
281.65370160000003,92564.84525749092
537.3773724,89299.7595487197
194.2464932,96142.56837718232
654.8048947999999,87831.42057346311
363.51770159999995,91472.68955190756
199.105205,95647.20143343082
292.13932320000004,92391.86706328535
870.6972123999998,85646.8232888318
190.8436252,96239.8152235875
304.26240479999996,92237.41313079644
344.54356479999996,91711.61912478534
247.11726399999998,93096.68099221471
458.96478479999996,90281.37984039648
422.940648,90728.37254735202
496.8453724,89805.26262385202
136.914884,99899.99629977332
747.8710891999998,86666.742032352
331.76156480000003,91868.37280468534
770.2612779999998,86390.32164562978
147.4662768,99189.20239127864
382.428078,91236.6069187409
255.68821079999998,92946.03938169697
415.94642479999993,90817.15144846312
223.9868576,94846.4260853814
298.5773372,92327.53059346312
351.25414159999997,91626.455770052
726.4040104,86937.52333596311
597.7435503999999,88546.21098471967
275.6867248,92642.07665593535
251.048596,93048.48396117426
644.8429547999998,87957.2446719631
286.81046000000003,92471.12514474089
444.1284204,90465.16188957424
759.4620379999998,86528.35498346311
402.6093536,90983.93594957422
217.6332976,94964.40903444092
128.914884,101671.94296196807
737.3663347999999,86800.8935865631
635.1702071999999,88078.49239756311
141.5115976,99462.73883386422
232.8640832,93627.68731747729
376.24330159999994,91312.667315952
271.8710032,92711.58061249091
208.3574032,95152.99691900758
553.1416059999999,89102.26034084088
715.5081459999999,87074.02532506312
562.2471972,88988.86834417422
504.7368924,89707.00506585202
203.47951719999998,95537.40006856322
451.68567799999994,90370.9634390631
616.4541271999999,88312.4433975631
153.3232484,98864.72408238142
160.54285266666668,98198.0115070576
841.4738355999998,85975.9630425631
320.21872479999996,92014.51080878534
395.5405692,91072.480131952
186.89430536666666,96605.28695025417
265.2453372,92783.58061249091
580.088626,88767.41862900756
242.019624,93245.56110699647
694.9542847999999,87330.63877196312
261.0942804,92875.22859169697
369.33375359999997,91401.56652307423
308.43833079999996,92170.87987039646
855.4408123999998,85800.024721452
175.78784666666667,97462.23357071316
228.0455402,94100.37412285505
626.5112871999999,88186.9493065631
211.3815328,94982.56969734094
545.5375691999999,89198.17350567425
704.2701691999999,87213.87157406312
473.61989839999995,90096.31841457423
684.3625015999999,87462.16476346311
466.4859611999999,90187.46312028533
314.3774848,92085.41208735202
588.9058136000001,88656.79731756312
170.6552484,97623.73375432428
164.062804,98056.22022052425
571.4068124,88875.43614406312
529.050298,89404.86237367423
326.4197536,91934.73651135199
437.1752616,90552.07637457423
230.3882676,93842.2915805884
489.1356923999999,89903.13195628535
430.03700480000003,90642.55873906311
409.2434092,90902.3883805631
674.5465815999999,87590.99871346311
520.4867492,89510.36218190756
389.24296919999995,91153.64627789249
664.6090347999998,87711.98335444802
481.62456800000007,89996.17465846313
237.5134592,93458.92604949645
607.3872948000001,88425.2261469631
339.0293816,91781.71983816414
793.6123347999999,86096.3275734631
713.4838747999997,87097.93332346309
586.5435503999998,88694.71223684089
501.1896815999999,89752.21205144089
843.2897555999998,85953.26404256311
302.4262804,92248.24200579645
324.8262804,91969.05627328533
352.0017536,91620.41398700756
331.4187248,91873.96197346313
335.9126216,91818.24509957423
467.44813239999996,90175.23260756313
262.0453372,92823.5806124909
432.26975799999997,90611.75867235199
789.4612779999998,86149.00079096311
547.1932924,89177.06054871969
374.84296919999997,91334.53516678138
722.0410092,86993.37979517423
368.5861416,91410.80957489646
394.2362948,91088.13291024089
582.8862584,88731.50545929644
404.72567799999996,90959.16746807423
228.53650759999996,94045.70777146616
287.3773372,92455.34758690756
232.4975392,93755.36420341062
648.3918747999999,87914.85042655299
322.03464479999997,91991.26297346312
359.16974159999995,91551.54873328534
424.594466,90710.2269403409
311.03864799999997,92148.12744468533
243.403704,93214.25598477427
519.2453724,89527.00017696313
156.7982768,98426.43595472284
741.1885179999998,86752.9251319631
433.7368416,90594.85662457424
710.1663347999998,87140.8935865631
678.1312504,87541.14097696311
295.72017719999997,92354.11195600757
461.817678,90244.84635696311
652.8641135999999,87856.9801869631
252.7821272,93025.8702022147
316.7030848,92059.6950911631
551.3443492,89125.17233871968
624.9438584,88223.283015552
224.985032,94156.2871677298
781.8620379999998,86244.5061319631
851.2897555999998,85853.26404256311
492.79460720000003,89858.1935315631
599.9452504,88518.46597696311
442.4047848,90493.79255679647
189.02770519999999,96393.70655692084
384.47735359999996,91212.0543790631
414.0168104,90844.55466589644
365.02580919999997,91453.7495768409
763.9374947999997,86466.464617952
472.58956119999993,90108.69948985202
495.33687359999993,89824.959267952
659.8982859999999,87768.52011406311
344.8922448,91704.597301952
406.508866,90935.08572190756
221.82743720000002,94861.22808967432
481.2222979999999,90001.20303346311
392.2258092,91113.7495768409
532.1443492,89365.76296696313
560.6032015999999,89009.4943940631
