Time,Cost
152.28239272727274,126605.72126149721
169.28179439999997,114485.0862439798
150.6559842222222,132300.0315146111
183.98988999999997,110400.66909471314
152.94293533333334,123799.38100779924
315.694341,108174.31040565028
417.5855738,107834.62349950755
161.37392599999998,115240.39553715818
155.05823822222223,122177.97888107935
173.99248819999997,112901.10950613541
155.9819408,120859.58010412219
158.14886059999995,117549.78371305556
200.49453213333334,109956.64989872584
224.4975392,108494.23202040512
