Time,Cost
19042.933333333338,2214404.2016806724
5172.8,2621519.9056956116
15497.22222222222,2285898.769302592
7000.316666666667,2511009.102923221
12302.577777777777,2503962.3551905607
15425.4,2356277.406521583
6151.450980392156,2550816.626589097
6086.352941176471,2606289.1624649866
12933.511111111111,2468277.3298400952
13622.844444444443,2423776.953601953
6114.588235294118,2568277.705451411
14474.755555555555,2368878.617395676
14168.422222222222,2400170.7084680023
12959.91111111111,2448891.398823399
13595.511111111111,2443133.06398177
15098.666666666666,2366083.1385705797
14419.422222222223,2396878.1915861918
