"BugId","GT","jdt","jface","core","swt","ui","debug","ltk","text","jdi","search","compare","other"
"75400","19","0.0","0.0","0.0","0.0","0.0","0.0","7","0.0","0.0","0.0","4","0.0"
"76472","18","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","16","0.0"
"76363","17","0.0","0.0","0.0","0.0","0.0","0.0","1","0.0","0.0","0.0","11","5"
"75488","18","0.0","0.0","4","0.0","0.0","0.0","7","0.0","0.0","0.0","15","0.0"
"75632","10","0.0","0.0","0.0","0.0","0.0","0.0","3","0.0","0.0","0.0","18","0.0"
"76359","19","0.0","0.0","0.0","0.0","0.0","0.0","1","0.0","0.0","0.0","11","0.0"
"75109","16","0.0","0.0","0.0","0.0","0.0","0.0","1","0.0","1","0.0","16","1"
"77772","18","0.0","0.0","0.0","0.0","0.0","0.0","11","0.0","0.0","0.0","12","0.0"
"77703","7","0.0","14","0.0","9","0.0","0.0","7","0.0","9","0.0","0.0","11"
"76244","14","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","9","0.0"
"76682","19","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","19","0.0"
"76174","14","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1","0.0"
"74126","18","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","16","0.0"
"74286","5","0.0","0.0","0.0","0.0","0.0","0.0","20","0.0","0.0","0.0","7","0.0"
"77190","4","0.0","8","0.0","0.0","0.0","0.0","19","0.0","0.0","0.0","2","0.0"
"76642","18","0.0","0.0","15","0.0","0.0","0.0","18","0.0","0.0","0.0","7","0.0"
"77051","19","0.0","0.0","0.0","0.0","0.0","0.0","8","0.0","0.0","0.0","9","0.0"
"74266","15","0.0","14","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","10","0.0"
"76797","4","0.0","11","0.0","0.0","0.0","0.0","6","0.0","0.0","0.0","0.0","0.0"
"75280","11","4","9","0.0","8","0.0","0.0","16","0.0","11","0.0","4","5"
"74753","5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","16","0.0"
"76766","18","0.0","0.0","9","0.0","0.0","0.0","11","0.0","0.0","0.0","11","0.0"
"76780","12","0.0","0.0","0.0","0.0","0.0","0.0","19","0.0","0.0","0.0","3","0.0"
"76277","18","0.0","0.0","0.0","0.0","0.0","0.0","16","0.0","0.0","0.0","7","0.0"
