"BugId","GT","jdt","jface","core","swt","ui","debug","ltk","text","jdi","search","compare","other"
"75660","20","0.0","13","4","16","0.0","0.0","1","0.0","11","0.0","5","4"
"73295","20","0.0","0.0","7","0.0","0.0","0.0","9","0.0","3","0.0","18","0.0"
"77151","19","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1","0.0"
"76244","14","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","17","0.0"
"76766","18","0.0","0.0","1","0.0","0.0","0.0","1","0.0","0.0","0.0","16","0.0"
"76103","18","0.0","0.0","1","0.0","0.0","0.0","11","0.0","0.0","12","14","0.0"
"76348","16","0.0","0.0","9","0.0","0.0","7","18","0.0","0.0","11","9","0.0"
"77249","18","0.0","0.0","19","0.0","0.0","0.0","5","0.0","0.0","0.0","16","20"
"75917","7","7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8","0.0"
"76524","18","0.0","0.0","0.0","0.0","0.0","0.0","19","0.0","0.0","0.0","2","0.0"
"77701","17","0.0","0.0","0.0","0.0","0.0","0.0","15","0.0","18","0.0","7","8"
"75954","9","0.0","9","0.0","14","0.0","0.0","10","0.0","11","0.0","6","4"
"77190","4","0.0","9","0.0","0.0","0.0","0.0","8","0.0","0.0","0.0","16","0.0"
"75658","12","0.0","0.0","0.0","0.0","0.0","0.0","11","0.0","0.0","0.0","4","0.0"
"76220","11","0.0","11","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","16","0.0"
"77442","20","0.0","0.0","9","0.0","0.0","11","11","0.0","19","3","16","0.0"
"76204","4","0.0","7","0.0","0.0","0.0","0.0","0.0","0.0","3","0.0","1","0.0"
"77065","4","0.0","0.0","0.0","4","0.0","0.0","11","0.0","13","0.0","0.0","5"
"74761","10","0.0","0.0","0.0","0.0","0.0","0.0","4","0.0","0.0","0.0","4","0.0"
"75488","18","0.0","0.0","6","0.0","0.0","0.0","10","0.0","0.0","0.0","17","0.0"
"76812","7","0.0","17","0.0","0.0","0.0","0.0","15","0.0","0.0","3","3","0.0"
"77212","18","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","17","0.0"
"76171","4","0.0","7","0.0","15","0.0","0.0","20","0.0","7","0.0","4","0.0"
"75200","17","0.0","0.0","0.0","0.0","0.0","0.0","5","0.0","8","0.0","15","3"
"76682","19","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","13","0.0"
"75432","20","0.0","0.0","2","8","0.0","14","17","0.0","3","3","3","5"
"77327","19","0.0","0.0","0.0","0.0","0.0","0.0","9","0.0","0.0","0.0","16","0.0"
"77118","14","0.0","0.0","0.0","0.0","0.0","0.0","15","0.0","0.0","0.0","11","0.0"
"76756","17","0.0","0.0","0.0","4","0.0","0.0","11","0.0","9","0.0","8","17"
"76190","18","0.0","0.0","8","0.0","0.0","0.0","12","0.0","20","0.0","12","0.0"
"75400","19","0.0","0.0","0.0","0.0","0.0","0.0","13","0.0","0.0","0.0","3","0.0"
"74032","19","0.0","0.0","0.0","0.0","0.0","0.0","16","0.0","0.0","0.0","19","0.0"
"76620","5","0.0","0.0","0.0","0.0","0.0","0.0","10","0.0","0.0","0.0","9","0.0"
"74776","10","0.0","0.0","0.0","0.0","0.0","0.0","16","0.0","0.0","0.0","17","0.0"
"75328","19","0.0","0.0","0.0","0.0","0.0","0.0","12","0.0","0.0","0.0","17","0.0"
"76642","18","0.0","0.0","6","0.0","0.0","0.0","5","0.0","0.0","0.0","16","0.0"
"77325","19","0.0","0.0","0.0","0.0","0.0","0.0","1","0.0","0.0","0.0","7","0.0"
"77200","8","0.0","0.0","0.0","0.0","0.0","0.0","11","0.0","3","0.0","0.0","18"
"75466","12","0.0","0.0","0.0","0.0","0.0","0.0","4","0.0","0.0","0.0","5","0.0"
"77668","16","0.0","0.0","0.0","0.0","0.0","16","16","0.0","0.0","0.0","12","0.0"
"75701","10","0.0","0.0","4","0.0","0.0","0.0","4","0.0","2","5","20","0.0"
"75431","20","0.0","0.0","10","11","0.0","16","13","0.0","19","16","15","17"
"76255","4","0.0","20","0.0","0.0","0.0","0.0","15","0.0","4","0.0","11","0.0"
"75296","17","0.0","0.0","1","8","0.0","0.0","12","0.0","17","0.0","9","11"
"75426","6","0.0","0.0","9","0.0","0.0","3","3","0.0","11","0.0","12","2"
"75155","17","0.0","0.0","0.0","0.0","0.0","0.0","16","0.0","2","9","5","0.0"
"76360","14","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","13","0.0"
"77064","4","0.0","14","0.0","16","0.0","0.0","4","0.0","9","0.0","15","10"
"75226","4","0.0","8","0.0","20","0.0","0.0","1","0.0","7","0.0","0.0","1"
"77598","2","0.0","0.0","0.0","9","9","0.0","18","0.0","16","3","12","7"
"77019","11","0.0","6","0.0","0.0","0.0","0.0","20","0.0","0.0","0.0","17","0.0"
"74369","10","0.0","0.0","0.0","0.0","0.0","0.0","10","0.0","0.0","14","17","0.0"
"77175","18","0.0","0.0","0.0","0.0","0.0","0.0","15","0.0","0.0","0.0","12","0.0"
"76860","4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1","0.0"
"74753","5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","14","0.0"
"76401","11","0.0","4","0.0","0.0","0.0","4","7","0.0","0.0","0.0","16","0.0"
"76510","4","0.0","5","0.0","15","0.0","0.0","6","0.0","7","0.0","9","20"
"76516","4","0.0","8","0.0","4","0.0","0.0","15","0.0","2","0.0","20","6"
"76874","5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","13","15","0.0"
"75280","11","8","2","0.0","3","0.0","0.0","6","0.0","6","0.0","15","4"
"74286","5","0.0","0.0","0.0","0.0","0.0","0.0","4","0.0","0.0","0.0","8","0.0"
"75264","8","0.0","0.0","14","7","0.0","0.0","20","0.0","20","0.0","4","1"
"77786","7","0.0","2","0.0","8","0.0","0.0","14","0.0","14","0.0","3","7"
"76174","14","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","10","0.0"
"75066","17","0.0","0.0","0.0","0.0","0.0","0.0","9","0.0","9","0.0","10","7"
"77273","12","0.0","0.0","0.0","0.0","0.0","0.0","1","0.0","0.0","0.0","12","0.0"
"75193","17","0.0","0.0","1","4","0.0","0.0","10","0.0","3","0.0","3","1"
"75786","8","0.0","0.0","0.0","5","0.0","0.0","13","0.0","4","0.0","8","0.0"
"74477","11","0.0","2","0.0","7","0.0","0.0","8","0.0","3","0.0","16","7"
"65646","17","0.0","0.0","0.0","6","0.0","0.0","16","0.0","9","0.0","4","0.0"
"74266","15","0.0","15","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","16","0.0"
"77537","2","0.0","0.0","0.0","19","0.0","0.0","6","0.0","5","0.0","18","12"
"73199","4","0.0","10","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","18","0.0"
"77378","4","0.0","12","0.0","0.0","0.0","0.0","20","0.0","6","0.0","4","0.0"
"76513","15","0.0","5","0.0","6","0.0","0.0","9","0.0","11","0.0","9","0.0"
"76324","10","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6","0.0"
"76100","18","0.0","0.0","0.0","0.0","0.0","0.0","15","0.0","0.0","7","14","0.0"
"76277","18","0.0","0.0","0.0","0.0","0.0","0.0","17","0.0","0.0","0.0","17","0.0"
"75821","8","0.0","0.0","19","0.0","0.0","0.0","14","0.0","7","0.0","0.0","7"
"74938","18","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","16","0.0"
"75408","11","7","7","0.0","13","0.0","0.0","17","0.0","20","0.0","4","3"
"73934","4","0.0","16","0.0","7","0.0","0.0","1","0.0","3","0.0","9","7"
"75644","5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5","0.0"
"77772","18","0.0","0.0","0.0","0.0","0.0","0.0","15","0.0","0.0","0.0","8","0.0"
