"BugId","GT","jdt","jface","core","swt","ui","debug","ltk","text","jdi","search","compare","other"
"75701","10","0.0","0.0","13","0.0","0.0","0.0","4","0.0","16","1","11","0.0"
"74801","1","0.0","0.0","0.0","0.0","0.0","0.0","5","0.0","4","0.0","7","15"
"76620","5","0.0","0.0","0.0","0.0","0.0","0.0","3","0.0","0.0","0.0","18","0.0"
"76181","18","0.0","0.0","1","0.0","0.0","0.0","17","0.0","0.0","0.0","1","0.0"
"76100","18","0.0","0.0","0.0","0.0","0.0","0.0","1","0.0","0.0","16","1","0.0"
"76812","7","0.0","11","0.0","0.0","0.0","0.0","12","0.0","0.0","14","9","0.0"
"77772","18","0.0","0.0","0.0","0.0","0.0","0.0","7","0.0","0.0","0.0","9","0.0"
"75917","7","11","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","9","0.0"
"75455","5","0.0","0.0","0.0","0.0","0.0","0.0","19","0.0","0.0","0.0","1","0.0"
"76524","18","0.0","0.0","0.0","0.0","0.0","0.0","16","0.0","0.0","0.0","20","0.0"
"77118","14","0.0","0.0","0.0","0.0","0.0","0.0","7","0.0","0.0","0.0","8","0.0"
"74369","10","0.0","0.0","0.0","0.0","0.0","0.0","19","0.0","0.0","2","15","0.0"
"76472","18","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","18","0.0"
"75660","20","0.0","7","8","9","0.0","0.0","14","0.0","10","0.0","11","6"
"77040","4","0.0","4","0.0","0.0","0.0","0.0","9","0.0","0.0","0.0","0.0","0.0"
"76220","11","0.0","8","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","16","0.0"
"77120","4","0.0","11","0.0","4","0.0","0.0","5","0.0","16","0.0","9","11"
"77200","8","0.0","0.0","0.0","0.0","0.0","0.0","11","0.0","19","0.0","0.0","3"
"75431","20","0.0","0.0","16","7","0.0","3","1","0.0","4","11","13","5"
"76385","7","4","4","0.0","0.0","0.0","0.0","6","0.0","0.0","0.0","10","0.0"
"77327","19","0.0","0.0","0.0","0.0","0.0","0.0","17","0.0","0.0","0.0","17","0.0"
"74776","10","0.0","0.0","0.0","0.0","0.0","0.0","15","0.0","0.0","0.0","3","0.0"
"76324","10","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3","0.0"
"74444","4","0.0","3","0.0","7","0.0","0.0","15","0.0","20","0.0","20","4"
"77019","11","0.0","5","0.0","0.0","0.0","0.0","12","0.0","0.0","0.0","15","0.0"
"73199","4","0.0","11","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","12","0.0"
"75264","8","0.0","0.0","6","8","0.0","0.0","14","0.0","17","0.0","3","3"
"76255","4","0.0","3","0.0","0.0","0.0","0.0","5","0.0","9","0.0","13","0.0"
"74126","18","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","15","0.0"
"77538","10","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","13","0.0"
