"BugId","GT","jdt","jface","core","swt","ui","debug","ltk","text","jdi","search","compare","other"
"73671","12","0.0","0.0","0.0","0.0","0.0","0.0","13","0.0","0.0","0.0","4","0.0"
"77442","20","0.0","0.0","16","0.0","0.0","1","11","0.0","5","4","7","0.0"
"77327","19","0.0","0.0","0.0","0.0","0.0","0.0","15","0.0","0.0","0.0","3","0.0"
"76174","14","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","18","0.0"
"74032","19","0.0","0.0","0.0","0.0","0.0","0.0","4","0.0","0.0","0.0","11","0.0"
"77064","4","0.0","1","0.0","1","0.0","0.0","16","0.0","1","0.0","11","12"
"77538","10","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","14","0.0"
"73277","10","0.0","0.0","0.0","0.0","0.0","0.0","20","0.0","0.0","0.0","7","0.0"
"75489","18","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","9","11","0.0"
"77175","18","0.0","0.0","0.0","0.0","0.0","0.0","9","0.0","0.0","0.0","19","0.0"
"73295","20","0.0","0.0","1","0.0","0.0","0.0","16","0.0","14","0.0","7","0.0"
"76220","11","0.0","16","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","19","0.0"
"75226","4","0.0","2","0.0","15","0.0","0.0","2","0.0","7","0.0","0.0","8"
"75426","6","0.0","0.0","15","0.0","0.0","14","10","0.0","11","0.0","6","4"
"75643","4","0.0","0.0","0.0","0.0","0.0","0.0","9","0.0","0.0","0.0","8","0.0"
"77772","18","0.0","0.0","0.0","0.0","0.0","0.0","18","0.0","0.0","0.0","11","0.0"
"74776","10","0.0","0.0","0.0","0.0","0.0","0.0","4","0.0","0.0","0.0","5","0.0"
"76348","16","0.0","0.0","16","0.0","0.0","9","11","0.0","0.0","11","19","0.0"
"76093","18","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3","0.0"
"77063","4","0.0","0.0","0.0","16","0.0","0.0","7","0.0","3","0.0","0.0","1"
"77212","18","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","9","0.0"
"75632","10","0.0","0.0","0.0","0.0","0.0","0.0","11","0.0","0.0","0.0","13","0.0"
"75221","12","0.0","0.0","0.0","0.0","0.0","0.0","5","0.0","0.0","0.0","4","0.0"
