"BugId","GT","jdt","jface","core","swt","ui","debug","ltk","text","jdi","search","compare","other"
"75489","18","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","13","4","0.0"
"77249","18","0.0","0.0","16","0.0","0.0","0.0","1","0.0","0.0","0.0","11","5"
"76348","16","0.0","0.0","4","0.0","0.0","7","15","0.0","0.0","3","18","0.0"
"77212","18","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1","0.0"
"76277","18","0.0","0.0","0.0","0.0","0.0","0.0","11","0.0","0.0","0.0","1","0.0"
"75488","18","0.0","0.0","1","0.0","0.0","0.0","16","0.0","0.0","0.0","1","0.0"
"75432","20","0.0","0.0","11","12","0.0","14","9","0.0","7","9","11","9"
"75711","2","0.0","0.0","0.0","19","1","0.0","16","0.0","20","7","8","19"
"76360","14","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2","0.0"
"76780","12","0.0","0.0","0.0","0.0","0.0","0.0","15","0.0","0.0","0.0","18","0.0"
"75066","17","0.0","0.0","0.0","0.0","0.0","0.0","7","0.0","8","0.0","9","14"
"75720","18","0.0","0.0","10","0.0","0.0","0.0","11","0.0","0.0","0.0","6","0.0"
"74444","4","0.0","4","0.0","9","0.0","0.0","8","0.0","16","0.0","11","4"
"75328","19","0.0","0.0","0.0","0.0","0.0","0.0","5","0.0","0.0","0.0","16","0.0"
"74502","8","0.0","0.0","9","0.0","0.0","0.0","11","0.0","11","0.0","0.0","19"
"77701","17","0.0","0.0","0.0","0.0","0.0","0.0","3","0.0","16","0.0","7","3"
"77063","4","0.0","0.0","0.0","1","0.0","0.0","9","0.0","11","0.0","0.0","13"
"76255","4","0.0","5","0.0","0.0","0.0","0.0","4","0.0","4","0.0","6","0.0"
"74776","10","0.0","0.0","0.0","0.0","0.0","0.0","10","0.0","0.0","0.0","17","0.0"
"77083","20","0.0","0.0","17","0.0","0.0","15","3","0.0","0.0","3","3","0.0"
"76244","14","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","7","0.0"
"76524","18","0.0","0.0","0.0","0.0","0.0","0.0","15","0.0","0.0","0.0","20","0.0"
"75466","12","0.0","0.0","0.0","0.0","0.0","0.0","20","0.0","0.0","0.0","4","0.0"
"77051","19","0.0","0.0","0.0","0.0","0.0","0.0","5","0.0","0.0","0.0","12","0.0"
"74669","19","0.0","0.0","0.0","0.0","0.0","0.0","15","0.0","0.0","0.0","11","0.0"
"76363","17","0.0","0.0","0.0","0.0","0.0","0.0","12","0.0","0.0","0.0","6","8"
"74944","17","0.0","0.0","14","17","0.0","3","3","0.0","11","0.0","5","9"
"75455","5","0.0","0.0","0.0","0.0","0.0","0.0","13","0.0","0.0","0.0","15","0.0"
"75649","5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","11","0.0"
"76171","4","0.0","4","0.0","11","0.0","0.0","9","0.0","8","0.0","17","0.0"
"73295","20","0.0","0.0","1","0.0","0.0","0.0","5","0.0","20","0.0","12","0.0"
"76174","14","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","13","0.0"
"76766","18","0.0","0.0","7","0.0","0.0","0.0","9","0.0","0.0","0.0","7","0.0"
"75296","17","0.0","0.0","10","9","0.0","0.0","16","0.0","17","0.0","12","18"
"76249","4","0.0","6","0.0","0.0","0.0","0.0","5","0.0","11","0.0","3","0.0"
"75391","20","0.0","7","11","3","0.0","0.0","18","0.0","4","0.0","5","16"
"77190","4","0.0","20","0.0","0.0","0.0","0.0","12","0.0","0.0","0.0","4","0.0"
"75426","6","0.0","0.0","4","0.0","0.0","2","5","0.0","20","0.0","4","6"
"76440","18","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","15","0.0"
"76742","4","0.0","13","0.0","0.0","0.0","0.0","19","0.0","0.0","0.0","16","0.0"
"75264","8","0.0","0.0","15","17","0.0","0.0","20","0.0","15","0.0","7","15"
"77598","2","0.0","0.0","0.0","1","8","0.0","15","0.0","17","9","11","9"
"76812","7","0.0","3","0.0","0.0","0.0","0.0","3","0.0","0.0","11","12","0.0"
"74126","18","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2","0.0"
"75786","8","0.0","0.0","0.0","16","0.0","0.0","2","0.0","20","0.0","5","0.0"
"76324","10","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","13","0.0"
"74938","18","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","9","0.0"
"73934","4","0.0","16","0.0","4","0.0","0.0","9","0.0","15","0.0","10","8"
"74032","19","0.0","0.0","0.0","0.0","0.0","0.0","20","0.0","0.0","0.0","1","0.0"
"75200","17","0.0","0.0","0.0","0.0","0.0","0.0","7","0.0","1","0.0","9","9"
"77772","18","0.0","0.0","0.0","0.0","0.0","0.0","18","0.0","0.0","0.0","3","0.0"
"74689","11","0.0","3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","12","0.0"
"76720","19","0.0","0.0","0.0","0.0","0.0","0.0","7","0.0","0.0","0.0","15","0.0"
"76620","5","0.0","0.0","0.0","0.0","0.0","0.0","20","0.0","0.0","0.0","17","0.0"
"77019","11","0.0","6","0.0","0.0","0.0","0.0","14","0.0","0.0","0.0","17","0.0"
"77703","7","0.0","15","0.0","12","0.0","0.0","1","0.0","14","0.0","0.0","4"
