831.7979214999999,622467.5643792273
1482.668926,599903.9394390819
1414.8357651999997,600756.681445582
1380.0353338999998,600767.922276282
867.1388380714286,617244.8784962367
940.8039004714286,611276.0635588276
866.7890066555558,618021.2845661282
836.0905411055556,620755.6181350712
886.0416632714285,615672.3231655656
870.6950271555559,616910.6220117923
963.6854746555558,609808.027718121
883.7081632714286,616331.6128605097
936.3660614388892,611886.9047942221
832.4780921055554,621938.2845167147
842.3972815,620317.9756481316
873.8945004714286,616574.9938066485
836.0842306555556,621021.6326904045
948.0999849444445,611055.9193363471
861.2285550555557,618153.0515735602
898.2953604714286,614305.8313950237
896.5401801111111,614569.0401508681
973.4120451555558,609685.8864869359
928.4981460714286,612548.2984768243
922.3811875992786,612754.5510319631
834.3691978737374,621430.0169164804
961.8279504714286,610169.3384096859
845.863762438889,619752.4090423626
950.1981911555558,610894.9979273194
952.7678731000001,610687.9603453353
857.4653352714286,618357.9363760069
833.5416645404041,621715.4666592581
1205.9568269333336,603228.419602919
900.0645573555557,614045.7089399152
895.1942404714285,614830.5918269267
990.3681219000001,608491.2721323824
844.9569164555558,620029.9781544462
1023.8361219000001,606715.2885448823
879.5709742388889,616451.0788664819
848.3920702555557,619618.5917503057
1046.2769675,605867.0220723823
1204.4380206999997,603562.0210213822
1017.1681219000001,606908.6582754379
1050.8109616714285,605718.6395988823
1432.0509672,600536.6639240821
1018.0897474444445,606789.2604048824
850.5612827555557,619152.3642119627
915.8911769555558,613199.1567301576
905.7347169055556,613844.0894069708
904.7690541555556,614036.9836898986
1283.0294938999996,601997.4952762821
1160.8850138999999,604143.3148091321
993.1521519,608267.2889460492
957.5395546555558,610621.2606776885
974.2248046555558,609588.5443811244
1221.6537394999996,602769.519702782
988.0692832714285,608749.0130360882
999.4909616714286,607924.234021908
1089.3078474999998,605102.9272473822
1232.4788538999996,602629.378276282
915.2915374555558,613416.6897856627
1007.1650287555557,607542.8706772156
980.8386901111112,609242.7045409381
1005.1941731000001,607657.682718188
935.1675204714286,612092.5640402538
1332.5184950999999,601361.8827612821
1062.1078474999997,605491.6485723823
1156.7570474999998,604233.7061898822
1356.6178918999997,601065.467797782
1462.352604,600162.720960582
1227.9283624714283,602714.123876282
1278.4066194999996,602060.1087027821
1073.5758474999998,605349.802739049
1084.6849730999998,605165.6654655489
1360.8433394999997,601012.649702782
1144.3329675,604384.1370723823
1466.9754784,600100.107534082
1237.9587696,602578.864677782
851.8849427555559,619015.6721060687
1426.5194783999998,600631.092534082
1329.0928480714283,601454.3953027821
918.9922969555558,612960.3276380515
1015.3109474444444,607131.1887723824
928.6625474555558,612388.6563455744
1070.0773006999998,605396.8579038822
917.8587455548342,613102.9410980514
1077.8012950999998,605295.4804773822
930.2609689055558,612261.8763702207
908.1117218555559,613752.9861918155
1012.8089675,607335.0727048822
857.3816552714285,618537.2117133163
933.3524875992788,612209.255512241
1057.4849730999997,605529.1441322155
961.4426776714286,610265.1052936766
