20718.48888888889,1801741.544351074
5172.8,2245164.51357466
9009.777777777777,2044820.648495296
11495.111111111111,2007910.9843065431
13360.711111111112,1929245.518781872
19388.533333333333,1814575.4187675072
12388.08888888889,1967383.1817137112
12224.711111111112,1974035.4078144077
11581.511111111111,1999260.7574876107
7446.666666666666,2051738.1433239963
14239.288888888888,1897221.199382317
20618.666666666664,1806847.9341736697
15226.311111111112,1885714.3295985062
17934.577777777777,1832318.5531494652
6010.666666666667,2180740.6233211234
5231.466666666667,2191815.251633987
5173.2,2232587.4831932765
18223.733333333334,1818077.6269482155
6160.6274509803925,2124132.6055447822
17413.6,1850311.8851540617
6439.466666666667,2105349.072829132
16221.866666666667,1857604.1322990737
17241.955555555556,1855358.5565251745
15441.955555555556,1885222.264239029
5179.6,2204437.7197802197
14092.08888888889,1920588.5745169865
15955.911111111112,1871287.203548086
6095.058823529412,2156816.2261725203
6085.64705882353,2173163.301587302
6917.466666666666,2077668.9792429793
6596.88888888889,2089529.3454715223
7190.666666666665,2056499.4048337287
6103.529411764706,2146760.8487754073
6136.07843137255,2136385.1938159885
6537.2444444444445,2097050.1971916973
17969.777777777777,1822115.4934640524
6949.466666666666,2064275.5704948644
7007.066666666666,2059995.8193277314
6935.866666666667,2072998.8520074699
5180.0,2198155.795087266
14191.911111111112,1907982.5403289523
7437.466666666666,2053460.0294476764
6133.411764705883,2139431.393449688
17268.17777777778,1851981.2549378728
6573.2444444444445,2093628.8778639666
14171.911111111112,1914938.4894778426
16035.111111111111,1863333.3099906635
16055.466666666667,1858258.6126912304
16007.111111111111,1868031.6169288233
20685.066666666666,1803456.3081232493
18038.577777777777,1820055.4075989374
14188.08888888889,1909654.3159520219
18134.755555555555,1819100.4477124186
16037.511111111113,1860523.475184946
14155.911111111112,1917427.3792645263
14141.511111111111,1919070.393377864
15983.911111111112,1870046.9079221436
