65144.269440000004,4.845626146637411E7
307729.44780888886,4.1078420958088756E7
144765.04320000001,4.364776303598322E7
119535.96780888888,4.527660351308877E7
305265.84376888885,4.115960459173876E7
264301.0110088889,4.1295563142088756E7
117072.36376888888,4.535778378073878E7
93706.05036888887,4.553490100448878E7
166716.27188000004,4.272211735093322E7
238471.09356888893,4.155386231648876E7
261837.40696888888,4.137674509273876E7
190082.58528,4.254500012718322E7
193450.14107999997,4.2461578994533226E7
217068.2838488889,4.244660286393878E7
81428.16396888893,4.683004441778877E7
81430.3368,4.61390748721694E7
225440.94828888893,4.211850194528877E7
157795.18848,4.3083123407183215E7
229550.0101688889,4.191486837273877E7
153686.12660000005,4.3286756979733214E7
222977.3442488889,4.219968389593878E7
218983.46892888893,4.239837905522211E7
160258.79252000005,4.300195042186654E7
164252.66784,4.2803299301583216E7
91242.44632888888,4.561608295513879E7
87248.57100888887,4.581472511008879E7
236007.4895288889,4.1635044267138764E7
147228.64724000005,4.356658108533321E7
232013.61420888893,4.1833686422088765E7
151222.52256,4.336793893038321E7
84784.96696888888,4.589590706073879E7
81980.60689045454,4.609954063328878E7
70449.00700000001,4.764837955466654E7
65145.55939999999,4.8292470646259815E7
78089.2117866667,4.722303762045701E7
78778.60208888887,4.708434829570006E7
70225.2454777778,4.777466001461529E7
70458.6012,4.754967701499031E7
73119.01250000003,4.737896774061355E7
65151.935751111116,4.824835261184426E7
85355.64200888887,4.584548520633879E7
117643.03880888887,4.530736192633878E7
87226.31492888888,4.5832241930388786E7
305836.51880888885,4.110918105433876E7
218961.2128488889,4.241588680668877E7
223548.01928888893,4.2149262041538775E7
153663.87052000003,4.330427369653321E7
236578.16456888893,4.158462241273876E7
192523.93324,4.248133489333322E7
262408.0820088889,4.132632323833876E7
164823.34288000004,4.275287744718322E7
158365.86352000004,4.303270155278321E7
145335.71824000005,4.359734118158322E7
119513.71172888888,4.529411854688877E7
91813.12136888887,4.5565661100738786E7
93683.79428888888,4.5552417721288785E7
166694.01580000002,4.273963406773321E7
264278.75492888887,4.131307985888875E7
230120.68520888893,4.186444651833877E7
190653.26032000003,4.249457827278323E7
231991.3581288889,4.185120313888876E7
238448.8374888889,4.1571379033288755E7
225418.6922088889,4.213601866208877E7
151793.19760000004,4.331751707598322E7
147206.39116000003,4.358409780213321E7
160236.53644000003,4.3019458173333205E7
217090.53992888893,4.242908614713878E7
307707.19172888884,4.109593767488875E7
65207.586599999995,4.815274882481349E7
72851.61290000001,4.742117902388887E7
65571.8926,4.806645883810876E7
65183.41663111111,4.8201171482741885E7
80671.53108888888,4.685497453955781E7
69094.0364,4.781166451717006E7
71203.4658,4.7495260477246925E7
73311.66350222225,4.734165608954986E7
75870.00155111116,4.726574457927515E7
78809.98936000002,4.703445550740446E7
80427.94719333338,4.688303870333637E7
65152.366391111114,4.8205707050176986E7
66074.24409777779,4.793135631124444E7
71407.24900000001,4.7456432869757E7
76899.41992444448,4.725729670260169E7
78809.95762666668,4.707022509100445E7
65696.0481288889,4.803029409539637E7
70955.2672,4.7525256307606064E7
81171.44261333338,4.6853935030819155E7
70579.18042000003,4.75400186490632E7
67026.4820977778,4.787856238950998E7
72538.98790000001,4.742795443580314E7
65968.78540000001,4.7952139066675395E7
71094.62400000001,4.75151071566394E7
65720.11538222223,4.800975531810825E7
78812.49067111113,4.7024250959180675E7
67391.16336888891,4.787357805491091E7
68396.73410222225,4.782142018942519E7
68185.0091,4.784813934292995E7
71994.11290000001,4.743434884414929E7
68393.5089066667,4.7824270152854025E7
74953.01805555559,4.72873217199636E7
74206.93501555559,4.72927571330746E7
84807.22304888887,4.587839034393879E7
261859.6630488889,4.1359228375938766E7
223525.7632088889,4.216677875833877E7
144787.29928000004,4.363024631918322E7
117094.61984888888,4.534026706393878E7
117620.78272888888,4.5324878643138774E7
164274.92392000003,4.278578258478322E7
236555.9084888889,4.160213912953876E7
85333.38592888888,4.586300192313879E7
229572.26624888892,4.1897351655938774E7
230098.4291288889,4.188196323513877E7
151244.77864000003,4.3350422213583216E7
158343.60744000002,4.305021826958321E7
190104.84136000002,4.2527483410383224E7
157817.44456000003,4.306560669038322E7
236029.74560888892,4.161752755033877E7
190631.00424,4.2512094989583224E7
