NSGAII:    Hypervolume,NSGAII:    GenerationalDistance,NSGAII:    InvertedGenerationalDistance,NSGAII:    AdditiveEpsilonIndicator,NSGAII:    MaximumParetoFrontError,NSGAII:    Spacing,NSGAII:    Contribution,NSGAII:    R1Indicator,NSGAII:    R2Indicator,NSGAII:    R3Indicator,ID:    Hypervolume,ID:    GenerationalDistance,ID:    InvertedGenerationalDistance,ID:    AdditiveEpsilonIndicator,ID:    MaximumParetoFrontError,ID:    Spacing,ID:    Contribution,ID:    R1Indicator,ID:    R2Indicator,ID:    R3Indicator,
0.0,3.0085459398617775,1.0753821936183066,1.4241474601857094,11.4324574579042,73226.82070617563,0.0,0.0,2113706.819885729,2928590.6891265516,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2073392.6269284969,2872734.5744209066,
0.47482604025973507,0.008947719920114594,0.07031199533981018,0.052804306388761435,0.04473859960057297,88023.89743145552,0.6666666666666666,0.0,2302420.053448244,2758538.035398442,0.3406898066194142,0.1227959037407158,0.19949867082955344,0.4445387645172873,0.4737460377225983,220017.86686837298,0.3333333333333333,0.0,2301887.370663538,2757899.7523568734,
0.0,0.7368063925327045,0.6110280721073591,0.5253207377676973,3.4344118520773557,19520.57348947592,0.0,0.0,1736667.5657841929,2406194.1074395585,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1631780.9281981399,2260871.176627169,
0.19135122389470427,0.2424926075862779,0.10085655622644213,0.37038995590943324,1.0466718454101538,51079.88884460607,0.75,0.0,2965995.015392556,3856435.0027496205,0.0,0.0,0.7813842309573273,1.0,0.0,0.0,0.25,0.0,3114046.7993156156,4048934.638493732,
0.38899949191910294,0.0465716076746827,0.06939735477503868,0.1906659477077527,0.2328580383734135,128400.9117003494,0.6666666666666666,0.0,2977956.7744070143,3568368.2572074374,0.4344676101666993,0.13722084145155422,0.20740683289572207,0.2916201278909934,0.5951856543267111,173863.00776335067,0.3333333333333333,0.0,3116092.67012275,3733890.8917645756,
0.7260083201650267,0.05448074161028503,0.07003074659924773,0.15536706401017913,0.21792296644114012,36407.596904159545,0.6,0.0,2914262.034681879,3106743.9440358924,0.8911434291835729,0.0,0.32009350261560554,0.08482968797621684,0.0,0.0,0.4,0.0,2920681.9590827283,3113587.875145659,
0.19130802821041856,0.04571282110022723,0.09949767447303708,0.25271602179101965,0.1371384633006817,91031.14315884816,0.5,0.0,2177312.813789961,2642175.9658638844,0.40900702141570655,0.321565234357948,0.3086540215899935,0.4422304744434022,0.964695703073844,10709.755220906853,0.5,0.0,2240156.7068905667,2718436.9945331668,
0.0,1.6331271251076274,0.5558032420214811,0.931014482708316,4.771610722334166,54145.873852556615,0.5,0.0,2890201.9709814973,4004443.247514547,0.0,0.3526569565574483,0.3526569565574483,0.7053115520479576,0.7053139131148966,0.0,0.5,0.0,2777521.5102709653,3848321.345866787,
0.04394239435243636,0.0,0.07030219663443721,0.0689257770534345,0.0,211431.07202504567,0.75,0.0,2101811.0994735085,2864956.976956103,0.027136604217843804,0.37944193047320796,0.4375334050725656,0.814956308134779,0.9845007011202119,128940.83771063043,0.25,0.0,2167840.531111533,2954960.990127062,
0.3271737155669864,0.13334931010021012,0.10268212984232226,0.3847276043573978,0.5453209182729515,66717.5811303758,0.75,0.0,1923389.956351296,2282187.5490654996,0.527556644687314,0.7580210518181993,0.49199399943156896,0.3334095911100126,2.584131516530065,22360.48836113266,0.25,0.0,2015416.2503657683,2391380.8501704982,
