Time,Cost
2633.821034450505,796944.925307651
1148.3119441222223,960714.493190995
2220.900096177777,805912.9854037331
1519.1835734137085,823923.8934791517
1495.0779405686867,865859.1296394176
1349.8876562393937,883773.8645620485
1273.253791551948,939451.7157959223
1279.0372906536795,913548.9660451581
1299.8511628884555,904129.3048481905
1680.0117846380954,819836.4424111252
1420.046557786869,866886.6032000302
2109.7388016663776,808289.1453580416
1767.3151469484844,817169.4527201039
1881.4861622455987,816810.2138957819
1982.0027584365075,809511.3978045727
1227.4854869444443,953498.330647769
1926.4961862695523,810802.3588235861
1214.8527166888884,953697.8527644332
