Time,Cost
26088.257631666667,4.9486786668895684E7
110653.60252444445,4.082764986078926E7
70891.60252444445,4.161556204878926E7
86012.19833777778,4.159223772076876E7
26359.972911111116,4.8946523332862355E7
27127.620853333334,4.770419623747427E7
26586.4243,4.851828066327426E7
27602.2011,4.722630891991714E7
26706.168111111114,4.806102217587427E7
27987.21361777778,4.646118307144092E7
27810.005711111116,4.689592537574092E7
29598.83290666667,4.6263275652417116E7
66884.55740444445,4.171419700558926E7
102717.04825777779,4.112243616212259E7
106646.55740444445,4.092628481758926E7
31765.112053333334,4.550422931254094E7
62955.04825777778,4.19103483501226E7
32471.009812820514,4.500476837201824E7
38043.207,4.3856419144245885E7
30499.748613333333,4.595296453877188E7
30788.0715,4.552540377105523E7
42533.90640000001,4.2905321491779216E7
30648.487399999998,4.5869290291688554E7
38067.795360000004,4.351041036107922E7
54186.752604444446,4.242556836878837E7
99634.70585777778,4.11840830101226E7
59872.70585777778,4.210543490447554E7
93609.94256,4.142880147314482E7
53847.942559999996,4.2556918422497764E7
33279.5728,4.454197512478709E7
62030.34553777778,4.208077616527554E7
101792.34553777779,4.1159424270922594E7
47174.90105777778,4.26833665613217E7
51690.302879999996,4.258157716169777E7
91452.30288,4.1453460212344825E7
69966.89980444445,4.1652550157589264E7
86936.90105777778,4.1555249611968756E7
109728.89980444445,4.086463796958926E7
97031.09500444445,4.123580457143542E7
49332.54073777778,4.2658707822121695E7
94873.45532444445,4.1260463310635425E7
107571.26012444445,4.088929670878927E7
89094.54073777777,4.153059087276875E7
67809.26012444445,4.167720889678927E7
42316.15069555555,4.320719039277923E7
32818.75343490196,4.499284644803641E7
36166.55301777778,4.39913380310777E7
37103.8947,4.3944892549595885E7
54939.809700000005,4.2233027890023656E7
97955.79772444445,4.119881646263542E7
58193.79772444445,4.212016835698836E7
33175.5863,4.474143040595097E7
45911.38829333333,4.28517047238311E7
46250.19833777778,4.27203546701217E7
93948.75260444445,4.129745141943542E7
33293.78772,4.430617852710334E7
55111.45532444445,4.219603978122366E7
39939.31229555555,4.346874531521255E7
35649.317200000005,4.412534401347E7
57138.1533,4.218181520498837E7
44732.25,4.2876363463031106E7
43753.74861333333,4.289058803926639E7
38836.45949555555,4.348175704591256E7
62305.18295166667,4.19535648549226E7
90527.60016,4.149044832114483E7
50765.600159999995,4.261856527049777E7
90019.24345777777,4.149360276396876E7
50257.24345777778,4.26217197133217E7
33226.27426666667,4.470478296195097E7
41150.137760000005,4.328256925007922E7
34120.7088,4.419978959301104E7
57269.09500444445,4.2157156465788364E7
40243.58423166667,4.335167635657922E7
41208.88029555555,4.324663730407922E7
40346.737117777775,4.3342848367112555E7
34918.347417777775,4.41834513838777E7
42074.840480000006,4.3209649195279226E7
35121.6346,4.414694509369198E7
33902.54141777778,4.425790291777001E7
33562.29776,4.4275478613103345E7
62928.33431166667,4.1947336458922595E7
33185.666244444445,4.47169558298871E7
