,NSGAIIITA_Hypervolume,NSGAIIITA_GenerationalDistance,NSGAIIITA_Spacing,NSGAIIITA_Contribution,KRRGZ_Hypervolume,KRRGZ_GenerationalDistance,KRRGZ_Spacing,KRRGZ_Contribution
1,0.7374609428727762,0.0004393879718720154,118.46789742344279,0.6265938069216758,0.7326128903852577,0.00015191156892296217,38.752603164976435,0.37340619307832423
2,0.7155457002677162,0.0006072692630698114,169.9553608486606,0.04230769230769231,0.7363977554131809,1.9844690114530133e-05,39.26912361490147,0.9576923076923077
3,0.7286167126097526,0.00039294524757859186,277.7730003416203,0.4670571010248902,0.7366711083042078,5.8262478847754504e-05,35.50110510904479,0.5329428989751098
4,0.7238748360170991,0.0004208225442726549,327.4110521134715,0.6563706563706564,0.7286429988735527,0.0002892264956921737,34.63785042923625,0.3436293436293436
5,0.7419853096723855,0.0005558181114682772,136.6261968910846,0.2078853046594982,0.7530412736614667,9.165492350231896e-05,34.57604938138562,0.7921146953405018
6,0.705034713895084,5.752794068934971e-05,66.1464956122565,0.5580110497237569,0.7083349320625031,9.197897886360147e-05,66.8522935379929,0.4419889502762431
7,0.7442773271853123,0.0003989784653786116,97.88510053157474,0.15356489945155394,0.745350300928467,0.00013847652352455412,35.20297078026586,0.8464351005484461
8,0.6675694296784642,0.0005921512752919884,124.44107330385565,0.012,0.696658774604442,4.907320427952507e-06,38.49818321840327,0.988
9,0.7329870044363284,0.002517247676927086,197.1242587262555,0.5910931174089069,0.7327248629133682,0.00021135012081629185,31.392897854044428,0.4089068825910931
10,0.7249651066180569,0.0006068376818510694,223.90878683369516,0.6281512605042017,0.7307856789996728,0.0001358227303207113,36.205052939858305,0.37184873949579833
11,0.6913642431843122,0.0009850809304870777,111.26734437811079,0.7654028436018957,0.690643002700186,0.00033332650488288707,37.43688076060144,0.23459715639810427
12,0.73323260695235,0.0001449644560400357,49.195801920567376,0.21107266435986158,0.7376059813428764,9.883889233649384e-05,30.412725029496688,0.7889273356401384
13,0.7508872152672499,0.002312025851189123,126.36585177700252,0.4392523364485981,0.7443932249617883,0.0006519610816160895,43.2127596786984,0.5607476635514018
14,0.7313837015329739,0.0011985356584146064,75.1093436700885,0.6698292220113852,0.7290506901963181,0.00025308762587009824,35.73278807836292,0.3301707779886148
15,0.6725391586209513,0.0011656053946467726,164.6751343402492,0.32605304212168484,0.6780100020318669,0.00010039557530947372,38.050592517969626,0.6739469578783152
16,0.7031118152389366,0.00020328250792279518,104.11134468934543,0.3359253499222395,0.7086062306860264,7.431569655930765e-05,44.525717693292755,0.6640746500777605
17,0.7116532916398087,0.0007946218155475013,280.10385812313433,0.5595026642984015,0.7053974031013339,7.827891157636458e-05,30.998986872505533,0.4404973357015986
18,0.7269319539297985,0.0013349830944403582,558.8808785696509,0.5035971223021583,0.7332793003754499,8.671195996355093e-05,34.27835923512211,0.49640287769784175
19,0.6936348094189649,0.0007110104932539282,348.41595111699746,0.5605749486652978,0.7060997497709308,0.00046793621860848923,32.94445553014903,0.4394250513347023
20,0.7162892655939539,0.0010041820673171045,297.8572001962218,0.20435510887772193,0.7243691015947082,0.00010660416210003551,36.95117892197735,0.7956448911222781
21,0.7236470400288304,0.001576649024910911,75.30166021993146,0.5660377358490566,0.7272261571497033,0.00012768874179403547,33.16035177259891,0.4339622641509434
22,0.7308203755998,0.0017677311925943335,516.9461975910705,0.10058027079303675,0.7428206629744626,0.0001262120805189855,33.6351376108269,0.8994197292069632
23,0.6776601264103348,0.0006469139005117831,198.53846420631356,0.045454545454545456,0.6960348682574001,2.1578781111311604e-05,34.50114869194436,0.9545454545454546
24,0.6700678709238563,0.0017101310552446204,441.8946251689566,0.4148148148148148,0.6849185643227778,6.99985864931974e-05,29.362319413206627,0.5851851851851851
25,0.6679237063411357,0.0015034926474701297,105.8180769515358,0.5247863247863248,0.673309988129068,7.672182025517239e-05,31.85684489820881,0.4752136752136752
26,0.7302087345476035,0.00020065213946724453,51.365504648870896,0.5945072697899838,0.7267108864991874,0.0005831217248393405,35.202390079998786,0.40549273021001614
27,0.6786157413711257,0.0017666792980336771,404.81565968366357,0.5454545454545454,0.6829454610598924,0.00048806360731537746,31.763103276326127,0.45454545454545453
28,0.6804958280588275,0.0006933957188183575,63.64400103707528,0.4494556765163297,0.6814751765318793,0.0009167038523837654,25.972090902959085,0.5505443234836703
29,0.6841160919758842,0.0012052723047927545,60.534495666641675,0.4255639097744361,0.6923195782116695,9.109307341208861e-05,37.90013034146022,0.5744360902255639
30,0.6769170694990112,0.000281144636671263,274.43533733518393,0.5869158878504673,0.683649867090971,0.00015776568798800167,32.03107960908685,0.4130841121495327
