,NSGAIIITA_Hypervolume,NSGAIIITA_GenerationalDistance,NSGAIIITA_Spacing,NSGAIIITA_Contribution,KRRGZ_Hypervolume,KRRGZ_GenerationalDistance,KRRGZ_Spacing,KRRGZ_Contribution
1,0.8081179720636757,0.0,265.3041258051921,1.0,0.0,1.417513111156152,5889.129942358317,0.0
2,0.8231913257378302,0.0,259.70721239465075,1.0,0.0,1.3145522531285811,21742.263261526645,0.0
3,0.7875468894760438,0.0,417.27448529963556,1.0,0.0,1.6687760885470915,4054.631780101529,0.0
4,0.7722930887373834,0.0,259.4833599130834,1.0,0.0,2.170048272930189,17721.44582159666,0.0
5,0.9135929204338631,0.0,927.550158972829,1.0,0.0,0.36691508964408,2350.3474192693584,0.0
6,0.8067727418171564,0.0,1658.2165689414148,1.0,0.0,0.8948050463986288,23733.62198205361,0.0
7,0.8152086007376073,0.0,863.1297298025285,1.0,0.0,1.155346817055639,6715.645017449872,0.0
8,0.7044117556136081,0.0,386.4135584456604,1.0,0.0,2.4057101378401025,12372.680593977795,0.0
9,0.8244605660821238,0.0,855.0428498955712,1.0,0.0,0.904263018875756,6768.273257786884,0.0
10,0.823935273052999,0.0,1183.5269623036597,1.0,0.0,0.7778264598364859,5562.341306974367,0.0
11,0.7703968035018133,0.0,311.25798339960255,1.0,0.0,1.4824033001569143,3903.6333866823975,0.0
12,0.9075437058577805,0.0,453.7380907846843,1.0,0.0,1.749171356942978,10615.812248191185,0.0
13,0.857693235494399,0.0,2572.682534671152,1.0,0.0,0.8394875129305825,6655.832409072872,0.0
14,0.7941425690918376,0.0,1272.2586896210446,1.0,0.0,1.3109245255574593,12744.37945193738,0.0
15,0.8850477534838597,0.0,1331.7701078927682,1.0,0.0,0.9803167581882021,8042.060692467695,0.0
16,0.790994079722917,0.0,1103.114082533294,1.0,0.0,0.9855671824120419,5998.482530633501,0.0
17,0.7971359161871712,0.0,268.4908397663498,1.0,0.0,1.4748334993194656,20304.244261876127,0.0
18,0.8230872180350807,0.0,1332.5496923625844,1.0,0.0,0.7003260756446379,10207.727851726071,0.0
19,0.7840660356946129,0.0,308.5933029048264,1.0,0.0,1.2402262244758742,6699.5609122947035,0.0
20,0.8023911223569662,0.0,458.48348237507184,1.0,0.0,0.9681892180182745,7305.800482364662,0.0
21,0.8800829820913503,0.0,354.4191189928366,1.0,0.0,1.9246165028412012,6902.142067214832,0.0
22,0.8312302153394261,0.0,661.5978371125674,1.0,0.0,1.1318512758283177,41310.49922655791,0.0
23,0.8411843710065904,0.0,935.1467443881763,1.0,0.0,0.9050552654817479,26385.7597474248,0.0
24,0.8037995061504641,0.0,407.2715994906605,1.0,0.0,1.1680159619343886,10196.112863739914,0.0
25,0.8422877255696669,0.0,911.9938618323516,1.0,0.0,1.3401578024786696,3278.590291694147,0.0
26,0.8072793528009371,0.0,334.1715415127933,1.0,0.0,1.5922937197615177,22588.4863343303,0.0
27,0.9209553181940109,0.0,1815.7600232356415,1.0,0.0,0.4952056381897784,40040.99208402364,0.0
28,0.779725429125267,0.0,464.51867878216126,1.0,0.0,1.069992023016081,11060.925334172713,0.0
29,0.8405299881669944,0.0,696.7784715071303,1.0,0.0,0.7146920206677639,8478.246299649463,0.0
30,0.7829695709945786,0.0,318.36659227480277,1.0,0.0,1.1031690344464877,7321.2588477300815,0.0
