,NSGAIIITA_Hypervolume,NSGAIIITA_GenerationalDistance,NSGAIIITA_Spacing,NSGAIIITA_Contribution,KRRGZ_Hypervolume,KRRGZ_GenerationalDistance,KRRGZ_Spacing,KRRGZ_Contribution
1,0.8190013525143152,0.0,215.0426181192991,1.0,0.0,0.20518145452817105,2647.25882510287,0.0
2,0.7901816782734746,0.0,214.30148685409426,1.0,0.0,0.26948971609772476,4282.595543103307,0.0
3,0.7946315782954194,0.0,188.58689882364405,1.0,0.0,0.2446851282916435,3162.13240506922,0.0
4,0.7933810394417621,0.0,190.05208913664984,1.0,0.0,0.24815624859439725,2194.359329169188,0.0
5,0.7805111457824091,0.0,208.96215740847953,1.0,0.0,0.5140931992530762,10677.438171347858,0.0
6,0.8548998968350637,0.0,769.4925075787005,1.0,0.0,0.15278401587570095,3953.8339315789854,0.0
7,0.8109573518731916,0.0,237.7537799980891,1.0,0.0,0.27845054381362505,2056.545922397335,0.0
8,0.7898442064888099,0.0,153.9987834016332,1.0,0.0,0.22751786865467388,5057.44550186689,0.0
9,0.8101504940858111,0.0,469.9507271997018,1.0,0.0,0.2547622121382501,2459.8443305397604,0.0
10,0.7929864761934949,0.0,194.28112713109172,1.0,0.0,0.2409812287885567,1919.6244264862976,0.0
11,0.7933788125443128,0.0,464.26153635302217,1.0,0.0,0.32782689910551005,1590.1180894319725,0.0
12,0.863011321323359,0.0,1316.2040133099665,1.0,0.10531975536163181,0.08666780125048879,2724.4842858231177,0.0
13,0.8116147771210066,0.0,370.4608133587625,1.0,0.0,0.24901844813482152,7820.50987134142,0.0
14,0.8091221343147402,0.0,255.14824694601938,1.0,0.0,0.2086474936920974,1806.2946788613792,0.0
15,0.8360222468046298,0.0,483.8856984826445,1.0,0.0,0.2060046942479812,4149.334522778695,0.0
16,0.7823668580060967,0.0,235.74825433374494,1.0,0.0,0.4700037169818431,4943.114347628086,0.0
17,0.8495454834242969,0.0,681.1176931381146,1.0,0.01867532106995272,0.09332818499868599,3372.9982232777406,0.0
18,0.8149364053933078,0.0,670.8414082249276,1.0,0.0,0.16282615968111513,1823.5823495783907,0.0
19,0.8621853353218691,0.0,1407.8480839425172,1.0,0.0,0.12808742120047079,1780.6813817576508,0.0
20,0.8489313124000724,0.0,306.68156377636103,1.0,0.0,0.2110187809696126,3131.2909168413894,0.0
21,0.8531758968931553,0.0,353.39520534789233,1.0,0.05635217078399851,0.10710419495948481,4398.382165737747,0.0
22,0.7856614458348973,0.0,196.04057412302976,1.0,0.0,0.33293616265258336,2823.6657785531957,0.0
23,0.8423240278618488,0.0,449.33679731543504,1.0,0.0022038088026106223,0.1512543294247313,1849.2560931024734,0.0
24,0.8324684358284997,0.0,580.2375234326088,1.0,0.0,0.23317470442201343,1242.5714206126984,0.0
25,0.8353611295793347,0.0,427.3219385702987,1.0,0.0,0.14368785419578067,2607.479985109171,0.0
26,0.8390920295107498,0.0,171.49367295235857,1.0,0.0,0.24802332728715706,2386.6339903917506,0.0
27,0.8251127841102881,0.0,437.4267463549301,1.0,0.0,0.14745703450153724,5149.921248443532,0.0
28,0.8520867070463183,0.0,419.4687472247782,1.0,0.0,0.21622067122374378,1740.7920549699086,0.0
29,0.8120758843177837,0.0,314.9306166447001,1.0,0.0,0.2040328911804953,2107.2296748722906,0.0
30,0.8334187553711466,0.0,1415.3555101329966,1.0,0.0,0.15318911535803928,1655.5803898502475,0.0
