,NSGAIIITA_Hypervolume,NSGAIIITA_GenerationalDistance,NSGAIIITA_Spacing,NSGAIIITA_Contribution,KRRGZ_Hypervolume,KRRGZ_GenerationalDistance,KRRGZ_Spacing,KRRGZ_Contribution
1,0.8008459138623392,0.0,290.0757911028045,1.0,0.0,0.2547276612622231,2674.257547600203,0.0
2,0.815967055950469,0.0,199.110311018729,1.0,0.0,0.14783675799271273,2832.3546204856084,0.0
3,0.8255166330384771,0.0,370.0116316427329,1.0,0.0,0.2571868511200372,4846.35304063818,0.0
4,0.7657577957707236,0.0,146.54993149853473,1.0,0.0,0.3772083852834668,2654.246283117112,0.0
5,0.8395639750704879,0.0,285.5614108288253,1.0,0.0,0.14969834518153943,2765.2680808782993,0.0
6,0.7779963369237414,0.0,163.16835270087282,1.0,0.0,0.22058675074239917,3468.430684286681,0.0
7,0.8149651380995249,0.0,680.9654858403361,1.0,0.0,0.16440344928563114,2221.5856200840753,0.0
8,0.8013210208427767,0.0,146.46189967107654,1.0,0.0,0.28425275872458095,2325.4547066368996,0.0
9,0.805263822875433,0.0,155.6018234550516,1.0,0.0,0.14297000494080245,2074.7401209894065,0.0
10,0.8250808870230014,0.0,277.75107916959,1.0,0.0,0.2778561748819986,2634.057780623086,0.0
11,0.8148171402284462,0.0,257.6150308342655,1.0,0.0,0.20854432470859874,2373.7591333159376,0.0
12,0.8047416343596377,0.0,384.50376500948835,1.0,0.0,0.2208756968066215,1176.9018154337107,0.0
13,0.8391243297917329,0.0,430.8236851767604,1.0,0.0,0.14275857497607217,1876.1171682742875,0.0
14,0.7674953703512873,0.0,241.28950414950498,1.0,0.0,0.2492806730952708,2215.5560568759697,0.0
15,0.8435998932565211,0.0,403.93063314072754,1.0,0.0,0.19816582840252658,4124.150227021771,0.0
16,0.8026604830420473,0.0,209.9856373114464,1.0,0.0,0.2508774793567371,2767.6503701742295,0.0
17,0.8373451755339744,0.0,718.622137686436,1.0,0.0,0.22701790517274467,4760.414937867752,0.0
18,0.8501149865902036,0.0,443.9497703381402,1.0,0.07122064055064928,0.09746781828338166,4997.960138133703,0.0
19,0.8706818347555716,0.0,565.6814613284837,1.0,0.06541806161391232,0.10369341328831164,5789.168338822105,0.0
20,0.8642580451218246,0.0,1569.9580089101648,1.0,0.016991484737012848,0.1259215724285396,3146.156415975856,0.0
21,0.8002831322262469,0.0,162.81797118186324,1.0,0.0,0.3057787997854253,2368.5768778679544,0.0
22,0.8334033735093214,0.0,339.41466887479055,1.0,0.0,0.16453245017501553,1358.7268216277048,0.0
23,0.8278674074966059,0.0,256.3267061309409,1.0,0.013735520725646072,0.0977859024923059,1706.5686439596373,0.0
24,0.801868639901097,0.0,439.5663491885033,1.0,0.0,0.3470794299866459,1568.8404448370948,0.0
25,0.7967924286059223,0.0,254.39512962980706,1.0,0.0,0.1713135407067181,3547.8537786274096,0.0
26,0.8376669152602015,0.0,277.9165763393424,1.0,0.0010332969706133312,0.18370939658271995,4208.255197551054,0.0
27,0.7932044690825822,0.0,189.24909906916642,1.0,0.0,0.3233645791816107,2275.80707464461,0.0
28,0.762743526021139,0.0,183.29989532989842,1.0,0.0,0.20742406825782292,4384.0446888259075,0.0
29,0.812206848732876,0.0,366.7605700937734,1.0,0.0,0.22005585785399662,3088.151723430488,0.0
30,0.8141003712260585,0.0,426.2509579726771,1.0,0.0,0.24111282986038132,3030.1079761107194,0.0
