,NSGAIIITA_Hypervolume,NSGAIIITA_GenerationalDistance,NSGAIIITA_Spacing,NSGAIIITA_Contribution,KRRGZ_Hypervolume,KRRGZ_GenerationalDistance,KRRGZ_Spacing,KRRGZ_Contribution
1,0.8403344547365581,0.0,575.9000210922737,1.0,0.0,0.6070013271598738,4032.0802954160936,0.0
2,0.789976639809691,0.0,381.04216903679156,1.0,0.0,0.5238280894269574,2134.454299041308,0.0
3,0.8239579561394152,0.0,577.1440972355025,1.0,0.0,0.48569983383271964,5399.0488502366015,0.0
4,0.8030179825393297,0.0,400.3744405519132,1.0,0.0,1.9250369982645525,6488.061584726027,0.0
5,0.8542701708189491,0.0,336.26232493439187,1.0,0.0,0.8545865504061849,5132.642577590204,0.0
6,0.7904258181694547,0.0,307.6958282206174,1.0,0.0,1.164827095454393,11683.742949985264,0.0
7,0.7678763333241638,0.0,670.9570219119953,1.0,0.0,1.06382858858803,7192.069729625798,0.0
8,0.8237619849387248,0.0,650.480315156715,1.0,0.0,1.0542264635986567,4312.137255862884,0.0
9,0.8169100767856513,0.0,499.9692264451207,1.0,0.0,1.0237206400847483,6238.149845619967,0.0
10,0.7735646854703001,0.0,422.2245469460807,1.0,0.0,1.2932008510574546,5212.6778420009105,0.0
11,0.877677498388442,0.0,2370.3565123596723,1.0,0.0,0.6011927550009405,2457.3120252845315,0.0
12,0.8609055827973846,0.0,764.0106654100117,1.0,0.0,1.0478329986445218,6240.733359666393,0.0
13,0.8691006818866581,0.0,583.4230572257294,1.0,0.0,0.49181485497375305,2166.92730358846,0.0
14,0.7551049476942587,0.0,324.30220323647893,1.0,0.0,0.7508465981366577,3348.2490306122418,0.0
15,0.8146961187649233,0.0,864.4233296561723,1.0,0.0,0.6612112610376392,15189.882643180976,0.0
16,0.8653167126553647,0.0,376.2946684405873,1.0,0.0,0.9572992602301086,5122.311963973031,0.0
17,0.871229428368131,0.0,1278.7500385827866,1.0,0.0,0.8572677409693444,4865.189112966072,0.0
18,0.7679901192488616,0.0,637.6181181748856,1.0,0.0,0.7760874413881916,12047.68874399688,0.0
19,0.7995830265426723,0.0,805.6214910425755,1.0,0.0,1.5459646250775543,7757.509006005751,0.0
20,0.8350129966393101,0.0,584.180190168067,1.0,0.0,0.5416657425269691,2505.290308198103,0.0
21,0.8487343242654674,0.0,407.25659840388727,1.0,0.0,0.9086410386623464,9167.15965807264,0.0
22,0.8114155656751787,0.0,145.60952970579132,1.0,0.0,1.1214186669272057,2705.143622543085,0.0
23,0.8005588120229641,0.0,435.29320951946374,1.0,0.0,0.7884295881359302,3813.601090957561,0.0
24,0.8639391615097934,0.0,426.4329149414899,1.0,0.0,1.8592558473404632,12036.329230067384,0.0
25,0.8427020157621887,0.0,885.5918491482279,1.0,0.0,0.49895432496155784,1733.4478780181576,0.0
26,0.7912326412831893,0.0,295.59724899170465,1.0,0.0,1.302055677109653,4571.698979338794,0.0
27,0.853466152078229,0.0,773.4225933921574,1.0,0.0,0.5006408107722594,3424.492015870149,0.0
28,0.8680317216206724,0.0,819.0402089593562,1.0,0.0,0.5420041365741165,2598.557633254247,0.0
29,0.8267361504541604,0.0,225.53577630234008,1.0,0.0,1.1140761308773361,4356.996013711384,0.0
30,0.8123157510795287,0.0,539.2645116573902,1.0,0.0,0.9952516823502722,11986.73168361724,0.0
