Time,Cost
36418.13333333333,3.5770168912061796E7
35172.444444444445,3.729692582679738E7
35870.88888888889,3.5910971531109415E7
38976.705882352944,3.3264003819157965E7
35156.88888888889,3.7359805772175536E7
60516.0,3.0483959222476877E7
45088.0,3.172681716339869E7
198234.6222222222,2.7224847620520007E7
47638.222222222226,3.1645503549316697E7
63366.53333333333,2.9950027849927854E7
228598.7111111111,2.6784736266827945E7
228386.35555555555,2.6794110559247945E7
266860.93333333335,2.6273781743952133E7
58002.57777777778,3.0820918372379262E7
34166.66666666667,3.8096225510270774E7
180345.3777777778,2.745426347411086E7
176747.15555555554,2.7605954987819377E7
56047.02222222222,3.08402279120618E7
83353.82222222222,2.951712215029415E7
137773.2888888889,2.8332928892581277E7
81546.26666666666,2.956470762770563E7
39549.688888888886,3.3109723819157965E7
97232.57777777777,2.9197689560690943E7
39711.5,3.2363907507469654E7
62408.933333333334,3.015737298998388E7
47818.222222222226,3.1601938549316697E7
85286.7111111111,2.9388772807444196E7
75468.71111111112,2.9759901500721503E7
37502.0,3.570603819777608E7
255601.73333333337,2.6451684761268146E7
238618.26666666666,2.6585941720142607E7
38964.705882352944,3.330230624772939E7
201397.02222222224,2.7155159559247945E7
222047.15555555557,2.6848877559247945E7
157330.7111111111,2.7899146924327314E7
141237.02222222224,2.8230314751888636E7
136317.02222222224,2.8344161321152706E7
33350.0,3.832588174836601E7
186050.8,2.7350553527501915E7
172822.35555555555,2.7682937680460066E7
221982.35555555558,2.694865604154996E7
103708.57777777777,2.899949334856973E7
139191.82222222222,2.8231513578855786E7
233503.60000000003,2.670453457512096E7
34880.88888888889,3.7427859802987866E7
161879.95555555556,2.7802477800144304E7
73696.71111111112,2.979888780095069E7
172851.15555555554,2.766623603110942E7
174820.4,2.7617313813216202E7
202795.6888888889,2.711794139258128E7
204545.02222222224,2.7072527347126734E7
119912.84444444445,2.8605107543374926E7
161851.15555555554,2.7857416156650543E7
138352.97777777776,2.8248621352898743E7
51195.5,3.1459937330065362E7
80360.57777777778,2.9654835497920383E7
102336.13333333333,2.900753419416858E7
176775.95555555556,2.7600932702105094E7
145833.02222222224,2.7972070697776087E7
61091.0,3.0229895171335205E7
39710.0,3.2374255819157965E7
141478.17777777778,2.816309816242255E7
78616.7111111111,2.965493118190307E7
33580.0,3.826549819281045E7
126582.17777777778,2.8430997781470165E7
101965.37777777779,2.9052751113275614E7
100226.0,2.915976019633308E7
184660.40000000002,2.7412522670359056E7
40633.0,3.1917767594771244E7
106885.37777777777,2.8889322919998303E7
222011.15555555557,2.693906404154996E7
236878.35555555558,2.664766192555811E7
120492.53333333333,2.8559553575120963E7
105136.04444444444,2.892293130744419E7
144112.48888888888,2.8151683321152706E7
35297.77777777778,3.608317513615143E7
68583.15555555557,2.9848379035438422E7
195029.02222222224,2.7254309725914612E7
88251.15555555555,2.927076525188864E7
201660.97777777776,2.713569408083747E7
238122.26666666666,2.6641168989983875E7
63685.822222222225,2.9854939849927854E7
180374.17777777778,2.743788768623207E7
231563.15555555557,2.6727791287186675E7
116861.37777777777,2.8748200474110857E7
35201.555555555555,3.721664843884221E7
45888.88888888889,3.1651154996732026E7
34339.799999999996,3.7902235176937446E7
33120.0,3.874227269281045E7
230407.2,2.6732754731631123E7
45265.02222222223,3.172190354435107E7
184330.26666666666,2.742521886083525E7
33787.8,3.825186962138188E7
170578.97777777776,2.7720782686232075E7
118907.73333333334,2.8633221575120963E7
258743.60000000003,2.6292216799507685E7
85074.35555555555,2.9515696816823702E7
239842.80000000002,2.656149036299975E7
177380.93333333335,2.7506985696333084E7
160130.6222222222,2.7897129368771758E7
121633.37777777779,2.8475712989262376E7
126553.37777777779,2.8452020919998307E7
266912.5333333333,2.6157005860835247E7
205069.82222222222,2.7052236013793398E7
170105.95555555556,2.7746594225914616E7
138272.57777777777,2.830322909315848E7
108304.57777777777,2.8801063848569732E7
215671.95555555556,2.6957078870936256E7
233532.40000000002,2.667346557512096E7
118456.57777777777,2.8727899902682286E7
100801.0,2.9076446308887195E7
118668.93333333333,2.864835436299975E7
201368.22222222222,2.7164025347126734E7
115043.77777777778,2.875500591363213E7
160677.3777777778,2.787612425333164E7
215643.15555555554,2.6959930466174353E7
174284.53333333333,2.7634973575120963E7
