Time,Cost
44160.0,3.83331527476837E7
160286.6222222222,3.443618980751276E7
47029.64444444444,3.720027150348345E7
104010.75555555556,3.5580062294150315E7
143005.77777777778,3.455226429652374E7
68998.62222222223,3.609796562253108E7
142821.77777777778,3.511819471776916E7
118256.44444444444,3.528366780018675E7
93421.42222222223,3.593391881605977E7
54328.97777777778,3.700284764634059E7
61049.6,3.651737391618186E7
80105.5111111111,3.6038591725705676E7
131328.04444444444,3.524159367320262E7
60749.066666666666,3.6732115367841326E7
87082.22222222222,3.5944635614594564E7
125384.44444444444,3.525021924157869E7
