"BugId","GT","jdt","jface","core","swt","ui","debug","ltk","text","jdi","search","compare","other"
"76255","4","0.0","16","0.0","0.0","0.0","0.0","11","0.0","3","0.0","12","0.0"
"74286","5","0.0","0.0","0.0","0.0","0.0","0.0","20","0.0","0.0","0.0","10","0.0"
"77537","2","0.0","0.0","0.0","11","0.0","0.0","10","0.0","10","0.0","4","12"
"76574","20","0.0","0.0","16","0.0","0.0","11","10","0.0","0.0","8","5","0.0"
"74126","18","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","15","0.0"
"73277","10","0.0","0.0","0.0","0.0","0.0","0.0","13","0.0","0.0","0.0","15","0.0"
"76674","17","0.0","0.0","0.0","10","0.0","0.0","11","0.0","8","0.0","9","1"
"77786","7","0.0","2","0.0","15","0.0","0.0","14","0.0","4","0.0","2","17"
"76780","12","0.0","0.0","0.0","0.0","0.0","0.0","6","0.0","0.0","0.0","19","0.0"
"76756","17","0.0","0.0","0.0","8","0.0","0.0","13","0.0","5","0.0","11","14"
"75109","16","0.0","0.0","0.0","0.0","0.0","0.0","20","0.0","14","0.0","8","8"
"74753","5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6","0.0"
"76363","17","0.0","0.0","0.0","0.0","0.0","0.0","5","0.0","0.0","0.0","17","14"
"74580","16","0.0","0.0","0.0","0.0","0.0","0.0","4","0.0","8","0.0","3","8"
"75786","8","0.0","0.0","0.0","17","0.0","0.0","11","0.0","15","0.0","17","0.0"
"76440","18","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2","0.0"
"74502","8","0.0","0.0","7","0.0","0.0","0.0","9","0.0","18","0.0","0.0","15"
"74477","11","0.0","7","0.0","14","0.0","0.0","14","0.0","19","0.0","20","9"
"77019","11","0.0","1","0.0","0.0","0.0","0.0","9","0.0","0.0","0.0","17","0.0"
"76181","18","0.0","0.0","5","0.0","0.0","0.0","4","0.0","0.0","0.0","5","0.0"
"77064","4","0.0","3","0.0","7","0.0","0.0","15","0.0","5","0.0","7","16"
"75408","11","1","8","0.0","12","0.0","0.0","19","0.0","18","0.0","11","13"
"75400","19","0.0","0.0","0.0","0.0","0.0","0.0","18","0.0","0.0","0.0","8","0.0"
"75701","10","0.0","0.0","7","0.0","0.0","0.0","8","0.0","1","8","16","0.0"
"77212","18","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","16","0.0"
"77772","18","0.0","0.0","0.0","0.0","0.0","0.0","12","0.0","0.0","0.0","3","0.0"
"75656","3","0.0","3","0.0","15","0.0","0.0","14","0.0","7","0.0","19","16"
"75296","17","0.0","0.0","16","16","0.0","0.0","8","0.0","20","0.0","9","7"
"77065","4","0.0","0.0","0.0","16","0.0","0.0","15","0.0","12","0.0","0.0","20"
"75226","4","0.0","3","0.0","9","0.0","0.0","1","0.0","1","0.0","0.0","2"
"77327","19","0.0","0.0","0.0","0.0","0.0","0.0","14","0.0","0.0","0.0","3","0.0"
"76472","18","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","11","0.0"
"75066","17","0.0","0.0","0.0","0.0","0.0","0.0","7","0.0","13","0.0","2","11"
"75821","8","0.0","0.0","1","0.0","0.0","0.0","3","0.0","8","0.0","0.0","16"
"76103","18","0.0","0.0","4","0.0","0.0","0.0","5","0.0","0.0","11","2","0.0"
"74801","1","0.0","0.0","0.0","0.0","0.0","0.0","4","0.0","10","0.0","18","12"
"74938","18","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","9","0.0"
"76190","18","0.0","0.0","1","0.0","0.0","0.0","9","0.0","16","0.0","3","0.0"
"77051","19","0.0","0.0","0.0","0.0","0.0","0.0","15","0.0","0.0","0.0","8","0.0"
"76385","7","10","9","0.0","0.0","0.0","0.0","9","0.0","0.0","0.0","9","0.0"
"76874","5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","7","11","0.0"
"75489","18","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","9","9","0.0"
"77200","8","0.0","0.0","0.0","0.0","0.0","0.0","3","0.0","2","0.0","0.0","10"
"77052","19","0.0","0.0","0.0","0.0","0.0","0.0","15","0.0","0.0","0.0","15","0.0"
