NSGAII:    Hypervolume,NSGAII:    GenerationalDistance,NSGAII:    InvertedGenerationalDistance,NSGAII:    AdditiveEpsilonIndicator,NSGAII:    MaximumParetoFrontError,NSGAII:    Spacing,NSGAII:    Contribution,NSGAII:    R1Indicator,NSGAII:    R2Indicator,NSGAII:    R3Indicator,ID:    Hypervolume,ID:    GenerationalDistance,ID:    InvertedGenerationalDistance,ID:    AdditiveEpsilonIndicator,ID:    MaximumParetoFrontError,ID:    Spacing,ID:    Contribution,ID:    R1Indicator,ID:    R2Indicator,ID:    R3Indicator,
0.3806289818994438,0.023222578569584616,0.10889353599707867,0.3123601809340282,0.1512538719900794,2127078.9399734684,0.4166666666666667,0.0,5.895912515308653E7,7.313299484019572E7,0.4027282149374669,0.017836346831439937,0.033395128667901786,0.07418087475077972,0.12909712359066697,6983900.192038202,0.5833333333333334,0.0,4.98927390846652E7,6.188695665958871E7,
0.33507035894916826,0.04851839231919572,0.05400881663642104,0.12631370855194468,0.27332268119944114,1.3234119846172292E7,0.5714285714285714,0.0,1.4424250113979423E8,1.806858564225861E8,0.2947407417123046,0.043835350171908705,0.07861014362691747,0.14113728817697344,0.19953875846763391,1.211482494964036E7,0.42857142857142855,0.0,1.502306918524942E8,1.881870620786013E8,
0.6368943203331243,0.0,0.06676888402355782,0.06217844206651446,0.0,6778306.389160463,0.5,0.0,1.3847098124031928E8,1.5860832968687114E8,0.5821267567874029,0.027390130054168103,0.0726991393755794,0.16867716536112135,0.17959679535025463,5548950.260421262,0.5,0.0,1.4723566925651217E8,1.686476750122299E8,
0.5422129719770766,0.06517742347583923,0.11730427909023748,0.3877526571110867,0.34587474919841493,1.2083093478613691E7,0.6,0.0,1.2123038679613392E8,1.2949605951617855E8,0.885278966269919,0.0,0.3608474675096631,0.04661861933236958,0.0,0.0,0.4,0.0,1.2176979760452291E8,1.3007226638191642E8,
0.5917059434169152,0.26295082692231275,0.03868086132778088,0.2022305344679864,2.254332271820904,5541798.026991123,0.75,0.0,1.351435782397536E8,1.583940266117028E8,0.20274494219724243,0.17931324131980772,0.21501704810818278,0.4905045100646339,0.5138322275081251,2.7327990384778373E7,0.25,0.0,1.335001069986859E8,1.564678086536652E8,
0.43866654723839127,0.03633950673017371,0.1086426685074752,0.2432089920465308,0.18169753365086855,4991563.559874869,0.5,0.0,1.1089278532626255E8,1.3448744785705823E8,0.33524808490826236,0.0673882166714828,0.08029875614628455,0.2537321624083322,0.311212367482664,7970760.232455868,0.5,0.0,1.0475607352631441E8,1.2704501150784005E8,
0.5611222666333948,0.084168021922375,0.07882759121705755,0.30370210674631665,0.3941379560852878,1447861.0376674295,0.8,0.0,1.2056902611396553E8,1.3689823273096433E8,0.5551211429912424,0.489348101313605,0.48552232129099043,0.4232385031151912,1.3942625943777016,3.8888628624716654E7,0.2,0.0,1.3180516872817375E8,1.4965615122573772E8,
0.7841951722292193,0.0,0.037260133701732215,0.026145111388107434,0.0,1.9472865186920967E7,0.7777777777777778,0.0,1.3554906555520716E8,1.4787600626048556E8,0.7241419120086897,0.034188344011679056,0.14046808402722513,0.13528492109080065,0.16063832247553841,1.5434426929575091E7,0.2222222222222222,0.0,1.422691389582502E8,1.5520720294390014E8,
0.8137651893022755,0.0,0.18297377050021668,0.06734066742529955,0.0,6.1296953702786796E7,0.6,0.0,1.491008869526238E8,1.5844793262718728E8,0.72544724580128,0.07782133154291943,0.21789695882065213,0.2055562129093499,0.26948739084259926,8342106.24934424,0.4,0.0,1.4519692571509838E8,1.5429921226171196E8,
0.40518652277817696,0.14540188597497003,0.24464024193637535,0.42421804931966695,0.5992657992026921,3145266.3419636427,0.5,0.0,7.629781142645526E7,8.505670241607931E7,0.71068497077282,0.0010280353126982682,0.02958581503839341,0.06715586756815282,0.0030841059380948047,1.8363159532596897E7,0.5,0.0,6.604760887643754E7,7.362975648444259E7,
