NSGAII:    Hypervolume,NSGAII:    GenerationalDistance,NSGAII:    InvertedGenerationalDistance,NSGAII:    AdditiveEpsilonIndicator,NSGAII:    MaximumParetoFrontError,NSGAII:    Spacing,NSGAII:    Contribution,NSGAII:    R1Indicator,NSGAII:    R2Indicator,NSGAII:    R3Indicator,ID:    Hypervolume,ID:    GenerationalDistance,ID:    InvertedGenerationalDistance,ID:    AdditiveEpsilonIndicator,ID:    MaximumParetoFrontError,ID:    Spacing,ID:    Contribution,ID:    R1Indicator,ID:    R2Indicator,ID:    R3Indicator,
0.6034457181780788,0.0435079654575365,0.03741396939538706,0.11300643806041272,0.3201182941794658,748463.3803868718,0.45454545454545453,0.0,8737680.0586848,1.016242517342158E7,0.5178343480961415,0.011383598524604516,0.04147027361227138,0.21127785426531298,0.07968518967223161,1256915.447607598,0.5454545454545454,0.0,9296235.391340477,1.0812079922522042E7,
0.5675243522150138,0.19253778662139862,0.10097798931963427,0.157886529172749,1.1353703576612046,15528.31518820227,0.5,0.0,466097.24424790795,547878.0005160436,0.217258704599359,0.11492851790029367,0.1916830892750863,0.44568611339359054,0.4904778670127525,92149.86019325534,0.5,0.0,455647.2329395583,535594.2788261588,
0.6762973223437807,0.1129838325263534,0.08754820235524892,0.07071713147410363,0.6763954981963924,160052.13630331145,0.6666666666666666,0.0,571309.2502957602,654620.2530840234,0.5405069036320461,0.07419006567936819,0.18789684446943924,0.22115288844621495,0.25349613167280793,33496.83057019703,0.3333333333333333,0.0,610111.2987365952,699080.8365290945,
0.6574638608483812,0.0,0.17011217943169385,0.2274645622332349,0.0,189329.3634018768,0.5714285714285714,0.0,1134241.7097285965,1287045.2424887253,0.5765000177997526,0.05343015858515287,0.128997944190174,0.24471709166566802,0.21372063434061148,37751.83955455365,0.42857142857142855,0.0,1024727.7624763666,1162777.0036967737,
0.4230293578564602,0.25980175437923136,0.35213641295389564,0.35854992864811497,1.1509596730148355,94783.72840764142,0.0,0.0,1494780.3703822189,1751087.0686297258,0.5986752957321284,0.0,0.0,0.0,0.0,64342.75919272803,1.0,0.0,1377689.63561937,1613918.517364734,
0.0011382603352663816,2.0943893162711804,0.32643720874174537,0.9779501138445209,8.526765718978075,49898.54530383281,0.6666666666666666,0.0,512775.19147479435,710170.2832903859,0.0,0.16372504547696162,0.3901496926322785,0.2840463595432523,0.32745009095392325,0.0,0.3333333333333333,0.0,515722.1744004981,714251.8348439158,
0.3863179618059882,0.12034464272970005,0.13540127029175014,0.1821775062881782,0.39116163434739554,41009.42525060696,0.2,0.0,607234.5059528291,749422.9895134708,0.41179984229112204,0.0,0.02037961229905987,0.10102024654980524,0.0,24855.977215908577,0.8,0.0,605433.8369116094,747200.8706430009,
0.5417629326512232,0.014472317527774899,0.02088191166006231,0.08137715179968696,0.09580276179049532,6007.80085309688,0.7777777777777778,0.0,238310.9839119351,280560.77482928144,0.49215419731033455,0.12591850412964278,0.16504383492139196,0.2130281690140845,1.0814231101479337,14068.002779552253,0.2222222222222222,0.0,239207.12827597727,281615.6496895184,
0.6460730840126505,0.02460275013056173,0.09646290292930701,0.18698380037690712,0.14547510784824405,1077874.5998670235,0.36363636363636365,0.0,1.011485681746999E7,1.1618940973887231E7,0.6300417524924248,0.018602563945413805,0.035091318198020756,0.0798083465087003,0.15121359703060544,964947.1446702544,0.6363636363636364,0.0,9134751.737417268,1.0493051557511488E7,
0.6839465644393913,0.0560911019431536,0.09269638227226917,0.182147315855181,0.3574533883187309,73425.40184747768,0.5,0.0,1170564.961575893,1298875.577519353,0.737382884654422,0.0,0.1393718794490455,0.08507043160366695,0.0,105983.7194660588,0.5,0.0,1116600.5956731003,1238995.3639877979,
