"BugId","GT","jdt","jface","core","swt","ui","debug","ltk","text","jdi","search","compare","other"
"72510","16","0.0","3","0.0","0.0","0.0","1","15","0.0","14","0.0","7","0.0"
"72792","15","6","0.0","0.0","0.0","0.0","0.0","0.0","15","1","0.0","16","0.0"
"72553","3","0.0","0.0","14","0.0","0.0","0.0","13","0.0","2","0.0","14","17"
"74514","19","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","11","0.0"
"73486","7","16","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6","0.0"
"72684","12","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1","0.0","9","0.0"
"72795","7","0.0","0.0","3","0.0","0.0","0.0","16","13","2","0.0","16","7"
"72942","5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1","0.0"
"74355","18","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1","4","0.0"
"73245","14","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8","0.0"
"73983","4","0.0","0.0","7","0.0","0.0","0.0","11","0.0","3","0.0","0.0","7"
"72560","18","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","9","0.0"
"72352","5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","16","0.0"
"72238","5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","11","0.0"
"72882","18","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6","0.0","4","0.0"
"73255","12","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","18","0.0","9","0.0"
"73864","3","0.0","0.0","6","0.0","0.0","0.0","13","14","3","0.0","13","16"
"72501","5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","20","0.0","20","0.0"
"109777","4","0.0","0.0","20","0.0","0.0","0.0","1","17","2","0.0","0.0","0.0"
"73347","17","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","13","0.0","2","20"
"73479","10","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","16","0.0"
"73896","18","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","9","0.0","13","0.0"
"72520","6","0.0","0.0","0.0","0.0","0.0","12","0.0","0.0","20","0.0","16","0.0"
"73884","10","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","11","0.0","8","0.0"
"73678","14","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","14","0.0"
"73254","1","0.0","0.0","0.0","0.0","0.0","0.0","11","0.0","7","0.0","19","3"
"72230","12","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4","0.0"
"72233","18","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","11","13","6","0.0"
"73891","12","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6","0.0","9","0.0"
"72348","12","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8","0.0","11","0.0"
"72962","17","0.0","0.0","9","0.0","0.0","0.0","16","0.0","11","0.0","12","7"
"73700","9","0.0","0.0","9","0.0","0.0","0.0","17","11","16","0.0","1","13"
"73286","14","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","17","0.0"
"74504","8","0.0","0.0","8","0.0","0.0","0.0","11","0.0","18","15","6","16"
"72946","5","0.0","15","0.0","0.0","0.0","0.0","9","0.0","6","0.0","16","0.0"
"74601","3","0.0","0.0","5","0.0","0.0","0.0","16","0.0","1","0.0","1","20"
"74085","15","0.0","0.0","15","0.0","0.0","0.0","3","0.0","0.0","0.0","0.0","0.0"
"73561","18","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","7","16","8","0.0"
"74320","19","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","19","0.0","7","0.0"
"72801","15","0.0","0.0","0.0","0.0","0.0","0.0","0.0","13","3","0.0","0.0","0.0"
"74513","8","0.0","0.0","10","0.0","0.0","0.0","3","0.0","2","0.0","3","1"
"73048","18","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","14","0.0","12","0.0"
"72891","18","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5","0.0","5","0.0"
"74934","5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","18","0.0"
"73018","3","0.0","0.0","14","0.0","0.0","0.0","7","20","4","0.0","9","9"
"73356","12","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","7","0.0","9","0.0"
"73822","4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8","0.0"
"72772","14","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","17","0.0","6","0.0"
"73371","18","0.0","8","0.0","0.0","0.0","0.0","0.0","0.0","5","0.0","19","0.0"
"73530","18","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","10","0.0","16","0.0"
"73680","7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","17","0.0"
"73696","14","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","7","0.0","2","0.0"
"73198","7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","15","15","0.0","9","0.0"
"73961","18","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","10","0.0","9","0.0"
"73740","19","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","17","0.0"
"73762","12","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","13","8","2","0.0"
"72859","18","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","7","0.0","1","0.0"
"72992","2","0.0","0.0","0.0","0.0","0.0","0.0","3","0.0","13","0.0","3","15"
"72912","6","0.0","0.0","16","0.0","0.0","2","7","0.0","1","0.0","16","0.0"
"72798","7","0.0","0.0","0.0","0.0","0.0","0.0","17","17","13","0.0","1","15"
