"BugId","GT","jdt","jface","core","swt","ui","debug","ltk","text","jdi","search","compare","other"
"73347","17","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3","0.0","1","20"
"72962","17","0.0","0.0","12","0.0","0.0","0.0","16","0.0","6","0.0","15","1"
"72510","16","0.0","16","0.0","0.0","0.0","15","13","0.0","5","0.0","14","0.0"
"72882","18","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","17","0.0","11","0.0"
"73232","4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","16","0.0"
"73961","18","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6","0.0","1","0.0"
"73561","18","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","9","3","16","0.0"
"73864","3","0.0","0.0","13","0.0","0.0","0.0","2","16","7","0.0","1","1"
"73822","4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4","0.0"
"74504","8","0.0","0.0","8","0.0","0.0","0.0","7","0.0","11","3","7","9"
"74601","3","0.0","0.0","16","0.0","0.0","0.0","11","0.0","6","0.0","4","18"
"73579","2","0.0","0.0","9","0.0","0.0","0.0","6","0.0","13","0.0","4","3"
"74514","19","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","13","0.0"
"73337","17","0.0","0.0","16","0.0","0.0","0.0","20","0.0","20","0.0","20","1"
"74513","8","0.0","0.0","17","0.0","0.0","0.0","2","0.0","13","0.0","2","20"
"72238","5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","17","0.0"
"74420","14","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","9","0.0"
"72248","18","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","13","0.0","12","0.0"
"73486","7","20","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","10","0.0"
"72798","7","0.0","0.0","0.0","0.0","0.0","0.0","11","8","7","0.0","18","9"
"73987","4","13","0.0","3","0.0","0.0","0.0","3","16","16","13","2","11"
"73479","10","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8","0.0"
"73896","18","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4","0.0","9","0.0"
"73891","12","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8","0.0","16","0.0"
"72992","2","0.0","0.0","0.0","0.0","0.0","0.0","4","0.0","13","0.0","11","3"
"72923","16","0.0","0.0","18","0.0","0.0","0.0","6","0.0","4","0.0","15","3"
"72891","18","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","14","0.0","17","0.0"
"72388","6","0.0","0.0","6","0.0","0.0","0.0","20","0.0","15","0.0","18","9"
"73336","10","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6","0.0","9","0.0"
"72501","5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8","0.0","16","0.0"
"72553","3","0.0","0.0","6","0.0","0.0","0.0","2","0.0","14","0.0","17","1"
"73678","14","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","7","0.0"
