"BugId","GT","jdt","jface","core","swt","ui","debug","ltk","text","jdi","search","compare","other"
"74320","19","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3","0.0","1","0.0"
"73356","12","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","10","0.0","14","0.0"
"72230","12","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","7","0.0"
"72780","7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6","15","0.0","11","0.0"
"73486","7","16","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","15","0.0"
"74262","3","0.0","0.0","0.0","0.0","0.0","13","0.0","0.0","2","0.0","14","0.0"
"72348","12","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","17","0.0","11","0.0"
"73896","18","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","16","0.0","6","0.0"
"72772","14","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1","0.0","9","0.0"
"73884","10","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3","0.0","16","0.0"
"73479","10","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","13","0.0"
"72547","9","0.0","0.0","2","0.0","0.0","0.0","16","7","1","0.0","16","4"
"73680","7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8","0.0"
"73987","4","7","0.0","11","0.0","0.0","0.0","3","7","9","16","11","6"
"72520","6","0.0","0.0","0.0","0.0","0.0","4","0.0","0.0","18","0.0","9","0.0"
"73018","3","0.0","0.0","6","0.0","0.0","0.0","13","4","3","0.0","13","16"
"73864","3","0.0","0.0","20","0.0","0.0","0.0","20","20","1","0.0","17","2"
"73561","18","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","13","2","20","0.0"
"74355","18","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","13","9","0.0"
"72962","17","0.0","0.0","13","0.0","0.0","0.0","12","0.0","20","0.0","10","11"
"73700","9","0.0","0.0","8","0.0","0.0","0.0","7","18","9","0.0","13","3"
"73961","18","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3","0.0","16","0.0"
"72560","18","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","16","0.0"
"72501","5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3","0.0","2","0.0"
"73254","1","0.0","0.0","0.0","0.0","0.0","0.0","11","0.0","8","0.0","4","9"
"73822","4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4","0.0"
"72795","7","0.0","0.0","16","0.0","0.0","0.0","4","13","11","0.0","3","18"
"72882","18","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6","0.0","4","0.0"
"72859","18","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","15","0.0","3","0.0"
"73336","10","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","14","0.0","17","0.0"
"73255","12","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6","0.0","20","0.0"
"74085","15","0.0","0.0","15","0.0","0.0","0.0","18","0.0","0.0","0.0","0.0","0.0"
"74420","14","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","9","0.0"
"74592","14","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6","0.0"
"74601","3","0.0","0.0","9","0.0","0.0","0.0","8","0.0","6","0.0","6","5"
"72942","5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","14","0.0"
"73740","19","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","17","0.0"
"72238","5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1","0.0"
"72371","11","0.0","0.0","0.0","0.0","0.0","0.0","0.0","7","1","0.0","16","0.0"
"109777","4","0.0","0.0","8","0.0","0.0","0.0","9","5","11","0.0","0.0","0.0"
"73794","4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","20","0.0"
"72388","6","0.0","0.0","14","0.0","0.0","0.0","2","0.0","16","0.0","11","16"
"72684","12","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","11","0.0","14","0.0"
"72891","18","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4","0.0","8","0.0"
"74233","1","0.0","0.0","14","0.0","0.0","0.0","14","0.0","15","0.0","18","5"
"72233","18","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","18","20","1","0.0"
"74513","8","0.0","0.0","5","0.0","0.0","0.0","7","0.0","20","0.0","7","11"
"72352","5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","20","0.0"
"72889","18","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8","0.0","6","0.0"
"73337","17","0.0","0.0","13","0.0","0.0","0.0","4","0.0","17","0.0","16","3"
"74934","5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","11","0.0"
"74244","19","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","17","0.0"
"72912","6","0.0","0.0","2","0.0","0.0","20","4","0.0","8","0.0","10","0.0"
"73245","14","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2","0.0"
"73891","12","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6","0.0","19","0.0"
"73762","12","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5","1","6","0.0"
"72923","16","0.0","0.0","18","0.0","0.0","0.0","9","0.0","7","0.0","10","15"
"73286","14","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6","0.0"
"73573","5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4","0.0"
"73696","14","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6","0.0","17","0.0"
"73579","2","0.0","0.0","1","0.0","0.0","0.0","15","0.0","5","0.0","17","3"
"72683","12","0.0","2","0.0","0.0","0.0","0.0","11","0.0","6","0.0","16","0.0"
"73347","17","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","9","0.0","18","18"
"73371","18","0.0","8","0.0","0.0","0.0","0.0","0.0","0.0","8","0.0","20","0.0"
"72248","18","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","9","0.0","8","0.0"
"73983","4","0.0","0.0","2","0.0","0.0","0.0","20","0.0","7","0.0","0.0","6"
"72510","16","0.0","1","0.0","0.0","0.0","10","17","0.0","6","0.0","11","0.0"
"72792","15","20","0.0","0.0","0.0","0.0","0.0","0.0","9","15","0.0","7","0.0"
"73678","14","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2","0.0"
"72801","15","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6","4","0.0","0.0","0.0"
"72992","2","0.0","0.0","0.0","0.0","0.0","0.0","9","0.0","9","0.0","9","15"
"74519","18","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","20","16","0.0"
"72798","7","0.0","0.0","0.0","0.0","0.0","0.0","20","14","4","0.0","9","2"
"73198","7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","18","6","0.0","7","0.0"
"73530","18","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","19","0.0","4","0.0"
"73992","3","0.0","0.0","8","0.0","0.0","0.0","13","12","5","0.0","6","11"
"73232","4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","20","0.0"
"74514","19","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","10","0.0"
"73048","18","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","17","0.0","2","0.0"
"72553","3","0.0","0.0","7","0.0","0.0","0.0","9","0.0","7","0.0","11","8"
"72946","5","0.0","4","0.0","0.0","0.0","0.0","11","0.0","7","0.0","8","0.0"
"74504","8","0.0","0.0","15","0.0","0.0","0.0","8","0.0","9","5","6","1"
