"BugId","GT","jdt","jface","core","swt","ui","debug","ltk","text","jdi","search","compare","other"
"73891","12","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","10","0.0","1","0.0"
"73561","18","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","10","14","7","0.0"
"73048","18","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6","0.0","15","0.0"
"73884","10","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1","0.0","16","0.0"
"73245","14","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","15","0.0"
"73371","18","0.0","13","0.0","0.0","0.0","0.0","0.0","0.0","2","0.0","14","0.0"
"73336","10","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","17","0.0","11","0.0"
"72962","17","0.0","0.0","16","0.0","0.0","0.0","6","0.0","1","0.0","9","3"
"74320","19","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","16","0.0","13","0.0"
"72238","5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2","0.0"
"73356","12","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","16","0.0","7","0.0"
"73232","4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1","0.0"
"74519","18","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1","4","0.0"
"73680","7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8","0.0"
"74513","8","0.0","0.0","7","0.0","0.0","0.0","11","0.0","3","0.0","7","9"
"73864","3","0.0","0.0","16","0.0","0.0","0.0","11","3","16","0.0","11","1"
"72772","14","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","20","0.0","17","0.0"
"72798","7","0.0","0.0","0.0","0.0","0.0","0.0","18","9","4","0.0","3","16"
"72352","5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","12","0.0"
"72233","18","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","20","12","13","0.0"
"73740","19","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8","0.0"
"73347","17","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1","0.0","8","3"
"73678","14","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","15","0.0"
"72801","15","0.0","0.0","0.0","0.0","0.0","0.0","0.0","16","17","0.0","0.0","0.0"
"73987","4","6","0.0","11","0.0","0.0","0.0","19","4","10","7","18","9"
"72520","6","0.0","0.0","0.0","0.0","0.0","13","0.0","0.0","3","0.0","3","0.0"
"73794","4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","16","0.0"
"72942","5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","16","0.0"
"73337","17","0.0","0.0","14","0.0","0.0","0.0","15","0.0","11","0.0","8","4"
"73696","14","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","9","0.0","6","0.0"
"74085","15","0.0","0.0","16","0.0","0.0","0.0","4","0.0","0.0","0.0","0.0","0.0"
"73573","5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","13","0.0"
"72882","18","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","11","0.0","3","0.0"
"73486","7","18","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6","0.0"
"74514","19","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4","0.0"
"73479","10","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","15","0.0"
"72792","15","3","0.0","0.0","0.0","0.0","0.0","0.0","4","8","0.0","6","0.0"
"72388","6","0.0","0.0","20","0.0","0.0","0.0","2","0.0","18","0.0","9","6"
"72501","5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","17","0.0","8","0.0"
"109777","4","0.0","0.0","15","0.0","0.0","0.0","6","5","3","0.0","0.0","0.0"
"73255","12","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","17","0.0","1","0.0"
"72992","2","0.0","0.0","0.0","0.0","0.0","0.0","7","0.0","1","0.0","20","8"
"73992","3","0.0","0.0","6","0.0","0.0","0.0","17","11","20","0.0","14","2"
"74592","14","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","19","0.0"
"72923","16","0.0","0.0","11","0.0","0.0","0.0","16","0.0","19","0.0","7","9"
"74934","5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1","0.0"
"74233","1","0.0","0.0","13","0.0","0.0","0.0","14","0.0","9","0.0","7","2"
"73579","2","0.0","0.0","14","0.0","0.0","0.0","5","0.0","1","0.0","4","14"
"73896","18","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","14","0.0","11","0.0"
"72348","12","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5","0.0","20","0.0"
"72859","18","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5","0.0","3","0.0"
"72684","12","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","15","0.0","13","0.0"
"72560","18","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","20","0.0"
"74420","14","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1","0.0"
"73018","3","0.0","0.0","15","0.0","0.0","0.0","15","9","1","0.0","9","1"
"74601","3","0.0","0.0","13","0.0","0.0","0.0","6","0.0","2","0.0","16","2"
"72510","16","0.0","3","0.0","0.0","0.0","13","3","0.0","15","0.0","16","0.0"
"74262","3","0.0","0.0","0.0","0.0","0.0","2","0.0","0.0","7","0.0","1","0.0"
"73254","1","0.0","0.0","0.0","0.0","0.0","0.0","16","0.0","17","0.0","3","13"
"72683","12","0.0","1","0.0","0.0","0.0","0.0","15","0.0","5","0.0","17","0.0"
"73762","12","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3","2","13","0.0"
"72889","18","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","15","0.0","16","0.0"
"73530","18","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","9","0.0","18","0.0"
"73983","4","0.0","0.0","18","0.0","0.0","0.0","8","0.0","8","0.0","0.0","20"
"72248","18","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","9","0.0","8","0.0"
"73198","7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2","20","0.0","13","0.0"
"72891","18","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6","0.0","1","0.0"
"74355","18","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","10","17","0.0"
"72946","5","0.0","6","0.0","0.0","0.0","0.0","11","0.0","5","0.0","9","0.0"
"74244","19","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","15","0.0"
"73822","4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","11","0.0"
"73286","14","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4","0.0"
"73961","18","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","20","0.0","20","0.0"
"72547","9","0.0","0.0","1","0.0","0.0","0.0","1","1","7","0.0","16","10"
"72230","12","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3","0.0"
"72371","11","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1","13","0.0","13","0.0"
"72795","7","0.0","0.0","5","0.0","0.0","0.0","18","19","6","0.0","10","3"
"72553","3","0.0","0.0","11","0.0","0.0","0.0","7","0.0","16","0.0","3","6"
"74504","8","0.0","0.0","11","0.0","0.0","0.0","16","0.0","10","17","2","7"
"72780","7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","9","9","0.0","3","0.0"
"72912","6","0.0","0.0","8","0.0","0.0","4","11","0.0","2","0.0","8","0.0"
"73700","9","0.0","0.0","15","0.0","0.0","0.0","15","11","13","0.0","1","3"
