"BugId","GT","jdt","jface","core","swt","ui","debug","ltk","text","jdi","search","compare","other"
"68837","18","0.0","0.0","0.0","10","0.0","0.0","0.0","0.0","0.0","0.0","13","0.0"
"69288","6","0.0","0.0","0.0","8","0.0","0.0","0.0","0.0","0.0","0.0","20","0.0"
"69542","19","0.0","0.0","0.0","5","0.0","0.0","0.0","0.0","0.0","0.0","12","0.0"
"68602","9","0.0","0.0","0.0","2","0.0","0.0","0.0","0.0","0.0","0.0","6","0.0"
"70609","19","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","20","0.0"
"71007","18","0.0","16","0.0","17","0.0","0.0","0.0","0.0","0.0","0.0","11","0.0"
"69170","9","0.0","0.0","0.0","15","0.0","0.0","0.0","0.0","0.0","0.0","8","0.0"
"70984","18","0.0","13","0.0","3","0.0","0.0","0.0","0.0","0.0","0.0","1","0.0"
"65503","8","0.0","3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4","0.0"
"69349","15","0.0","0.0","0.0","7","0.0","0.0","0.0","0.0","0.0","0.0","18","0.0"
"70567","15","1","0.0","12","10","0.0","0.0","0.0","14","0.0","0.0","7","15"
"63556","18","0.0","9","0.0","9","0.0","0.0","0.0","0.0","0.0","0.0","18","0.0"
"60563","7","0.0","0.0","0.0","7","0.0","0.0","0.0","0.0","0.0","0.0","14","0.0"
"66570","5","0.0","0.0","0.0","20","0.0","0.0","0.0","0.0","0.0","0.0","13","0.0"
"58715","19","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","9","0.0"
"69251","12","0.0","0.0","0.0","16","0.0","0.0","0.0","0.0","0.0","0.0","13","0.0"
"70243","14","0.0","0.0","0.0","7","0.0","0.0","0.0","0.0","0.0","0.0","2","0.0"
"68133","18","0.0","6","0.0","11","0.0","0.0","0.0","0.0","0.0","0.0","5","0.0"
"70975","19","0.0","0.0","0.0","5","0.0","0.0","0.0","0.0","0.0","0.0","19","0.0"
"70656","14","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","9","0.0"
"69375","6","0.0","0.0","0.0","20","0.0","0.0","0.0","0.0","0.0","0.0","14","0.0"
"68006","5","0.0","3","0.0","5","0.0","0.0","0.0","0.0","0.0","0.0","7","0.0"
"70053","19","0.0","0.0","0.0","2","0.0","0.0","0.0","0.0","0.0","0.0","19","0.0"
"58979","3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","13","0.0"
"69598","5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6","0.0"
"69141","13","0.0","0.0","0.0","9","0.0","0.0","0.0","0.0","0.0","0.0","13","0.0"
"65870","18","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","18","0.0"
"56731","4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6","0.0"
"71672","18","0.0","2","0.0","1","0.0","0.0","0.0","0.0","0.0","0.0","6","0.0"
"68981","5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1","0.0"
"62292","18","0.0","5","0.0","17","0.0","0.0","0.0","0.0","0.0","0.0","15","0.0"
"69931","16","0.0","0.0","0.0","8","0.0","0.0","0.0","0.0","0.0","0.0","7","0.0"
"59723","2","0.0","0.0","0.0","2","0.0","0.0","0.0","0.0","0.0","0.0","2","0.0"
"70247","19","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","18","0.0"
"69800","19","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","13","0.0"
"70606","19","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","12","0.0"
"70618","14","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","20","0.0"
"69353","19","0.0","0.0","0.0","19","0.0","0.0","0.0","0.0","0.0","0.0","7","0.0"
"63590","19","0.0","0.0","0.0","4","0.0","0.0","0.0","0.0","0.0","0.0","16","0.0"
"65943","12","0.0","0.0","0.0","18","0.0","0.0","0.0","0.0","0.0","0.0","2","0.0"
"70292","11","0.0","0.0","0.0","9","0.0","0.0","0.0","0.0","0.0","0.0","9","0.0"
"51262","18","0.0","4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","7","0.0"
"63555","9","0.0","0.0","0.0","1","0.0","0.0","0.0","0.0","0.0","0.0","9","0.0"
"68998","19","0.0","10","0.0","13","0.0","0.0","0.0","0.0","0.0","0.0","1","0.0"
"70717","18","0.0","7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1","0.0"
"58461","18","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3","0.0"
"69359","20","0.0","0.0","0.0","16","0.0","0.0","0.0","0.0","0.0","0.0","17","0.0"
"66204","15","4","0.0","12","20","0.0","0.0","0.0","12","0.0","0.0","14","18"
"69351","14","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","20","0.0"
"69308","13","4","0.0","0.0","17","0.0","0.0","0.0","0.0","0.0","7","2","0.0"
"68862","12","0.0","0.0","0.0","13","0.0","0.0","0.0","0.0","0.0","0.0","7","0.0"
"69180","11","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","13","0.0"
"70969","13","0.0","0.0","0.0","16","0.0","0.0","0.0","0.0","0.0","0.0","5","0.0"
"59641","19","0.0","0.0","0.0","11","0.0","0.0","0.0","0.0","0.0","0.0","8","0.0"
"69799","12","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","18","0.0"
"69713","7","0.0","0.0","0.0","5","0.0","0.0","0.0","0.0","0.0","0.0","8","0.0"
"70767","19","0.0","0.0","0.0","19","0.0","0.0","0.0","0.0","0.0","0.0","6","0.0"
"70398","18","0.0","0.0","0.0","18","0.0","0.0","0.0","0.0","0.0","0.0","6","0.0"
"60681","19","0.0","0.0","0.0","17","0.0","0.0","0.0","0.0","0.0","0.0","9","0.0"
"69320","17","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","18","0.0"
"71705","1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","17","0.0"
"68891","19","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","17","0.0"
"67790","18","0.0","20","0.0","10","0.0","0.0","0.0","0.0","0.0","0.0","20","0.0"
"71852","5","0.0","0.0","0.0","19","0.0","0.0","0.0","0.0","0.0","0.0","14","0.0"
"71579","15","18","0.0","14","2","0.0","0.0","0.0","20","0.0","0.0","0.0","3"
"71702","5","0.0","4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","20","0.0"
"52673","18","0.0","8","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","15","0.0"
"70616","19","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","16","0.0"
"69806","18","0.0","0.0","0.0","13","0.0","0.0","0.0","0.0","0.0","18","18","0.0"
"59983","19","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","13","0.0"
"66908","5","0.0","0.0","0.0","11","0.0","0.0","0.0","0.0","0.0","0.0","12","0.0"
"70611","18","0.0","0.0","0.0","7","0.0","0.0","0.0","0.0","0.0","0.0","9","0.0"
"69776","11","0.0","0.0","0.0","12","0.0","0.0","0.0","0.0","0.0","0.0","6","0.0"
