Time,Cost
456.31757999999996,425362.4057872802
1074.13708,392145.6342341886
489.66772000000003,415900.72688170656
505.2940666666667,412348.40326309553
472.0421,421321.80336337327
471.09931,424766.3506622802
483.81228,419434.5702078177
599.64235,406871.10807555215
587.15788,407945.84748252196
558.03868,408902.4031844592
552.2279366666667,410086.6281222622
578.3205899999999,408678.65370201325
1006.08771,393120.54348418856
898.95171,395461.44462055224
1041.76504,392949.6503505522
934.62904,395293.2503505522
546.2147133333334,410905.1448511258
737.3049599999999,400093.3958360284
1068.96504,392272.3492141886
1046.93708,392825.6342341886
529.90308,412032.29592003993
610.8669866666667,406023.29684178234
480.60057,420499.03097615106
717.4157100000001,400672.3756539108
950.71192,395169.55065418856
678.6562633333333,402833.6248329765
819.37967,397630.5913866092
628.72655,404806.8903161474
871.75171,396144.1434841886
843.57592,397513.15065418853
887.93012,395812.71683269506
995.0661200000002,393456.8673391886
978.88771,393800.54348418856
625.15855,405778.9105810283
545.43035,411938.41576309555
961.8290400000001,394615.94921418856
703.12655,401000.21111668856
811.20388,398333.0842705522
690.2157100000001,401242.4477341886
462.16713,425224.0132960104
792.17967,398334.3611467282
634.83992,404619.1415151987
481.19391,419758.9168372621
748.32655,399726.76415418857
684.36616,401385.52994908765
762.58955,399711.7545844411
658.0956100000001,403772.9425571431
679.19412,401953.82029752195
662.9049600000001,403464.40295973694
670.75451,403226.58886216464
855.46255,396824.4599041885
621.1602366666667,405952.57846678235
939.80108,395194.43537055224
743.1545100000001,399889.32254835527
537.0066166666667,411958.08856309555
769.6770000000001,398966.87290668854
860.7301199999999,396523.31569633144
788.05245,398614.5110561077
656.86788,404199.4644015298
681.7762866666667,401952.52517138555
646.71745,404519.38827728375
777.5193,398731.2000879981
813.5301200000001,398048.0533213314
764.50496,399112.1524619411
967.8661200000001,394160.9039933552
967.00108,394517.1342341886
651.9933300000001,404298.563969286
844.4409600000001,397348.49351918855
818.70216,397895.1214955522
711.5661600000001,400901.21740527445
764.00823,399499.73336388555
849.613,397095.9446125219
668.75451,403321.32074483787
775.52655,398786.2583816886
866.5796700000001,396298.75846418855
850.29051,396975.2115383552
973.0381600000001,394006.2890133553
712.2436700000001,400784.8632116886
865.9021600000001,396474.44568602846
893.7796700000001,395606.2179338855
1000.9156700000001,393275.1584641886
893.1021600000001,395673.75235918857
973.71567,393923.3951183552
648.0893300000001,404486.1586034526
789.47113,398485.3610405522
1000.2381600000001,393330.1523591886
