56.103539999999995,11950.863959559887
22.15542,12718.812494949494
49.858206666666675,12057.498107233048
42.66260666666667,12108.870468326122
41.91594,12160.646662337664
29.14742,12330.367403391052
27.758500952380952,12506.256365187593
49.111540000000005,12063.392811832611
36.983019999999996,12234.365370544732
29.78742,12278.547750090189
23.339990259740258,12612.71206498918
34.92394,12272.093885479799
22.40877,12680.20450645743
24.118980000000004,12563.868729256854
25.57218,12557.22609231602
26.348880000000005,12511.245859054836
29.25408666666667,12309.378178517318
35.56394,12254.867989213566
36.449686666666665,12244.213336832614
27.527227777777775,12509.894899188314
