Time,Cost
34.07664,12500.170055537521
33.920075,12512.057197204183
27.053725555555555,12744.932294805196
40.470192777777775,12326.436735894662
36.72668883116883,12374.257152561328
36.980038831168834,12371.090277561329
22.307895000000002,13109.28350275974
31.081664069264068,12582.36816525974
22.15542,13209.6581478355
37.71819277777777,12360.836735894663
22.36901055555556,13096.531198593071
25.010788333333338,13002.74849505772
35.076415,12398.739048593074
34.25996606060606,12459.461387481962
37.828415,12328.22802756133
43.4215174025974,12187.169652561326
31.078997402597402,12628.931224981963
26.700595,12983.65864164863
