"solution","totalCostID","totalCostStatic","totalIDStatic","totalIDID","CoT_static","CoT_adaptive","IDoT_static","IDoT_adaptive","SoT","costPerRound_static","costPerRound_adaptive","idPerRound_static","idPerRound_adaptive","EoT_static","EoT_adaptive","ExoTperRound_adaptive","actionProbVector"
"[774, 67, 754, 693, 46]","1338765483.20","1338816143.07","0.00","-0.00","[1338816143.07]","[1338765483.20]","[0.0000]","[-0.0000]","[]","[1338816143.07]","[1338765483.20]","[0.00]","[-0.00]","[NaN]","[0.0294]","[2.0000]","[0.50, 0.50]"
