NSGAII:    Hypervolume,NSGAII:    GenerationalDistance,NSGAII:    InvertedGenerationalDistance,NSGAII:    AdditiveEpsilonIndicator,NSGAII:    MaximumParetoFrontError,NSGAII:    Spacing,NSGAII:    Contribution,NSGAII:    R1Indicator,NSGAII:    R2Indicator,NSGAII:    R3Indicator,ID:    Hypervolume,ID:    GenerationalDistance,ID:    InvertedGenerationalDistance,ID:    AdditiveEpsilonIndicator,ID:    MaximumParetoFrontError,ID:    Spacing,ID:    Contribution,ID:    R1Indicator,ID:    R2Indicator,ID:    R3Indicator
0.49749102323856104,3.1393932640759683,0.524701437831483,0.4581630302684085,11.874405524680608,1.0898282511900669E7,0.3333333333333333,0.0,6.543351121899325E8,7.710837976320176E8,0.0,0.0,0.18266109913480355,0.5418369697315915,0.0,0.0,0.6666666666666666,0.0,6.532334847303509E8,7.697858752655995E8
0.030394936428100674,0.957671332382432,0.527475588586762,0.8663355712353575,3.336835587614106,4.3593006374804586E7,0.3333333333333333,0.0,6.525564478856779E8,8.946311404476546E8,0.0,0.0,0.1792981539603782,0.06521489448156037,0.0,0.0,0.6666666666666666,0.0,6.173308993083138E8,8.463386812010121E8
0.1275343968279293,0.0,0.11158032823396624,0.4327290119016964,0.0,1.1268050318002519E8,0.75,0.0,6.171934824953797E8,7.601436599571722E8,0.37199873595120725,1.1105209136391785,0.4735760133354434,0.39026068201200786,2.221041827278357,0.0,0.25,0.0,6.621681560267133E8,8.155351876918038E8
0.15853916699404846,0.0,0.015990345331640884,0.07924377933993632,0.0,2.892865925178144E7,0.8,0.0,6.46269184999516E8,8.46419267536667E8,0.14125990405128674,0.0726221576220504,0.1662213189741698,0.20994268466392588,0.21023714243378303,7.07276186895963E7,0.2,0.0,6.47210281120607E8,8.476515654325174E8
0.284876811438729,0.3369528800864341,0.30478995251358937,0.5351774977693281,1.0543239210364714,9.379262799701278E7,0.3333333333333333,0.0,6.401125959715108E8,8.302727850771449E8,0.12003641437275923,0.1869489552847429,0.07301463356472378,0.18734593967281177,0.7149953564056138,7.684090319643511E7,0.6666666666666666,0.0,6.045807119190594E8,7.8418522512267E8
0.4598922624015034,0.39715667854982895,0.3506747243838236,0.3214353128661642,1.6812843991155917,1.224752028968314E7,0.3333333333333333,0.0,6.610058945767424E8,7.977999172401947E8,0.0,0.0,0.23449174707763862,0.6431739333159933,0.0,0.0,0.6666666666666666,0.0,6.320641796145017E8,7.628686716479211E8
0.0,7.614809761868014,0.7071067811865476,1.0,28.87268275627756,1.7193402668161413E8,0.5,0.0,6.091219356992671E8,8.439511137722135E8,0.0,0.0,0.7071067811865476,1.0,0.0,0.0,0.5,0.0,6.204908681576917E8,8.5970379516538E8
0.3100438934401174,0.051561496219433345,0.09830312484998192,0.23930027816465071,0.20624598487773338,3.2163842724541165E7,0.6,0.0,6.291385472259645E8,7.569640575655748E8,0.4010653153456699,0.17325123252805205,0.2721100511146675,0.45171933183690793,0.5197536975841561,6.19205343031595E7,0.4,0.0,6.577725545427731E8,7.914157650549031E8
0.271511409482064,0.463143239991293,0.2875087659269906,0.5766852084701266,1.389429719973879,7124600.987376084,0.6666666666666666,0.0,6.515028692108352E8,8.362045804610238E8,0.014766512927560866,0.26275904285728036,0.42052165464705255,0.7339512384251395,0.5255180857145607,0.0,0.3333333333333333,0.0,6.42251331475118E8,8.243298203955232E8
0.0,0.0,0.05477098779147511,0.1359988417208915,0.0,0.0,0.6666666666666666,0.0,6.383798186725309E8,8.515090515663128E8,0.12345810764992989,0.406671038536111,0.32588501348221577,0.6878043420375004,0.813342077072222,0.0,0.3333333333333333,0.0,6.447841826101139E8,8.600513448636942E8
0.6306538623099733,0.0,0.17527261427683838,0.21513165885852692,0.0,7871171.321271039,0.5,0.0,6.802352733160218E8,7.737250253121694E8,0.5962866502588562,0.6338564377955151,0.19203288219953532,0.2277799832710239,3.1651922890721913,2.4589604841564462E8,0.5,0.0,6.675005030153705E8,7.59239871929077E8
0.12628101864898286,0.0,0.14676897415692453,0.396677464060342,0.0,6.126394863609023E7,0.6,0.0,6.728943744587444E8,8.914988074376346E8,0.04357240860900171,0.1978620931767874,0.2394745772112481,0.37094088644613243,0.9121751699274231,6.723836114730266E7,0.4,0.0,6.336371190304943E8,8.394873011147426E8
0.26242144181712934,0.37381314527496595,0.1797463873666869,0.5024556588186758,1.5086538802301706,9145684.388672126,0.6,0.0,7.066384170247524E8,8.922075268750706E8,0.21268386862090993,0.14046292317139644,0.11720877051656013,0.22035296783908365,0.6397230170254956,2.7464928981960163E7,0.4,0.0,6.601556932590146E8,8.335177952224228E8
0.0,1.1503496720088953,0.6872443435905018,0.9060197683051884,5.013334509686489,4.8637103645754896E7,0.0,0.0,6.601131432827096E8,8.399147022827401E8,0.2746408074821932,0.0,0.0,0.0,0.0,8.103633095711209E7,1.0,0.0,5.56828780845905E8,7.084977336643945E8
0.9220680720057158,0.0,0.14779998356513416,0.11916128288007709,0.0,2.263064883018805E7,0.6666666666666666,0.0,6.551602909346879E8,6.894160345457141E8,0.8306382424113452,0.0,0.24540692341149128,0.12126073416140949,0.0,0.0,0.3333333333333333,0.0,6.816532761138668E8,7.172942472912339E8
0.7773701738193661,0.0,0.0,0.0,0.0,4.9403433445576176E7,1.0,0.0,5.887362809474543E8,6.399251300821707E8,0.554125528289281,0.09873230609437235,0.2728467300103711,0.24808202877460378,0.2308108611371927,7.511204474759954E7,0.0,0.0,6.463175056980618E8,7.025128327955531E8
0.19383542676499566,0.1424796096117092,0.1426623221211949,0.4995655130803902,0.5699184384468368,8.355803965610458E7,0.75,0.0,6.625665574194301E8,7.658235432151157E8,0.5537535600309166,0.0,0.6185537678445718,0.41720008328052105,0.0,0.0,0.25,0.0,6.726976996336232E8,7.775335892994272E8
0.5401265135195481,0.07412854222747133,0.11883409191456532,0.25580222995541635,0.2830533737209652,4.234645569095573E7,0.5,0.0,6.196834459405252E8,7.212349275176152E8,0.5165812875643752,0.08323234977808322,0.20073284041881248,0.3143026821178713,0.24969704933424966,1.5906145972257197E7,0.5,0.0,6.72872992538758E8,7.831412856511542E8
0.5920974374173485,0.08475784448856617,0.22108422883911713,0.21071106249610005,0.23722804502788858,4424158.606524743,0.16666666666666666,0.0,6.691087335522721E8,7.44916149905926E8,0.7363878609166183,0.0,0.0326100580367905,0.14141489194962242,0.0,5.861140842370512E7,0.8333333333333334,0.0,6.576474814953616E8,7.321564320489357E8
0.0,0.7623971429113244,0.2950664523200835,0.37596321941265454,2.2279578773958257,7.591313141453445E7,0.0,0.0,6.380304439607701E8,8.657779506278069E8,0.0868000778987221,0.0,0.0,0.0,0.0,1.1081442116985111E8,1.0,0.0,6.263820525260286E8,8.49971687921103E8
0.0,1.6968374326324172,0.7071067811865476,1.0,5.970932517674648,4021961.054803526,0.5,0.0,7.1091889257865E8,9.849942520071669E8,0.0,1.3961578129649252,0.7071067811865476,1.0,2.7923156259298505,0.0,0.5,0.0,6.893210485734738E8,9.550696712259265E8
0.04393735037722845,0.0,0.0,0.0,0.0,1.0696467596788974E7,1.0,0.0,6.228188777964752E8,8.501067256942502E8,0.0020506891548094557,0.8334482058198553,0.8267828282706012,0.9594997772455393,3.173420253553239,4.915765381949005E7,0.0,0.0,6.613493248487833E8,9.026980477844241E8
0.11632603328037855,0.0,0.0,0.0,0.0,1.1134368527405879E7,1.0,0.0,6.518162908138937E8,8.77031429470203E8,0.0,3.7785019437045206,0.7454704979087697,0.868701508385759,18.431508308162975,7.423441423245026E7,0.0,0.0,6.524779553910903E8,8.779213239209554E8
0.5098421716442351,0.8932339485547734,0.3185570977645525,0.40954327911842403,2.6797018456643205,6.3968734440449804E7,0.6666666666666666,0.0,6.463005013557177E8,7.832318106568155E8,0.3600297539808432,0.07679147529926371,0.21744224564796125,0.20675517449215663,0.15358295059852742,0.0,0.3333333333333333,0.0,6.181916168670328E8,7.49167341550828E8
0.29225960108177157,0.04089999722602004,0.10061406928407687,0.12239631008972512,0.12269999167806013,1.5514668701259005E8,0.5,0.0,5.711593299008777E8,7.379552698866907E8,0.10824041388854949,0.2967634334149136,0.1937385739891813,0.45927676342273865,1.2624192253838538,2.350653701648303E7,0.5,0.0,6.192273999837854E8,8.000609712125026E8
0.0,0.7414368664922697,0.5923175175051449,0.7468716175503758,3.4384880489692433,4.541996048136955E7,0.0,0.0,6.650392984814028E8,8.98423042730108E8,0.10650996655514519,0.0,0.0,0.0,0.0,3.8619046719154514E7,1.0,0.0,6.531956834483374E8,8.824234149907292E8
0.8685781996135861,0.0,0.29363616845635704,0.07355479420234395,0.0,0.0,0.5,0.0,6.248259652781163E8,6.573204561747044E8,0.6469561310980743,0.10593718998735975,0.13305917834477632,0.3613571422506755,0.3690635624532395,5.163693986192257E7,0.5,0.0,6.109151828921369E8,6.42686199697536E8
0.3202475388181524,0.7453080724323455,0.47798568914348033,0.5504858825735326,1.490616144864691,0.0,0.3333333333333333,0.0,6.712771411756172E8,8.36591314126379E8,0.0,0.0,0.17787611035354142,0.4495141174264674,0.0,0.0,0.6666666666666666,0.0,6.24124955755101E8,7.778269086394745E8
0.4692751871759271,0.5473533957237472,0.42432266763118043,0.34054741440675174,2.5804524364380512,4.384097332640693E7,0.0,0.0,6.394047464271306E8,7.433686999839646E8,0.6081147222605977,0.0,0.0,0.0,0.0,2.9099442379786E7,1.0,0.0,6.185244456797345E8,7.190935073216449E8
0.49460298604038605,0.0,0.1302044239149844,0.3262587498986903,0.0,744989.184697215,0.6666666666666666,0.0,6.695111510626743E8,8.161500983647851E8,0.18455892298598114,0.09670814425824921,0.16388969201294226,0.31364372871268065,0.39354704306169014,1.795730894091587E7,0.3333333333333333,0.0,6.456803813736035E8,7.870997133941176E8
