0.39782574009938954,0.31072344665472545,0.29750988571013887,0.33711358499633404,1.4010509692428499,1.1829080827470796E7,0.0,0.0,2.0349188422633002E9,2.4138556440215406E9,0.578280397576451,0.0,0.0,0.0,0.0,1.5600469104281962E8,1.0,0.0,1.9067685462057939E9,2.2618413720044036E9
0.03185682643159573,0.0,0.1130039229428504,0.16085576534308854,0.0,2.158009009568787E8,0.75,0.0,1.7912086796407325E9,2.4117308967259626E9,0.08712063753552551,0.21214260697289275,0.31179820136495595,0.4583928194944938,0.6815756433279435,3.218861680524748E8,0.25,0.0,1.9850338620078819E9,2.6727032460327606E9
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.765672400667117E8,2.4463760316509768E8,0.0,2.1572412400386742,0.5057243042173126,0.5397509436698125,10.629894379723028,1.411725430770235E7,0.0,0.0,1.7868310919630653E8,2.475691700093068E8
0.32359973331470815,0.1389469037045329,0.22993869892700017,0.3486328917739987,0.43901459591796455,2.896475568249952E8,0.2,0.0,1.9030686380810711E9,2.368117245960448E9,0.4114488493304998,0.0,0.0221369940303197,0.0072106984653468875,0.0,1.1445442656333418E8,0.8,0.0,1.856253102384709E9,2.309862239541E9
0.2740203730477482,0.0,0.0,0.0,0.0,4688498.837966042,1.0,0.0,1.9409467848777082E9,2.4593462621378355E9,0.066509209360861,0.35153937025362947,0.39185591879688564,0.6633136603934,2.2231922231395527,1.488704303420535E8,0.0,0.0,1.9657559562253249E9,2.490780907947415E9
0.13593348486306078,0.12221688283954948,0.12017989092557213,0.5171609533496484,0.6110844141977474,1.1170830175475425E8,0.8,0.0,1.8451831622650588E9,2.447599910960089E9,0.0,0.5883397532920586,0.7516695676823723,0.9726911640455995,1.1766795065841171,0.0,0.2,0.0,2.0468402045369334E9,2.7150955933274126E9
0.6627126447105065,0.045867172888847674,0.203550581584951,0.1368740301981699,0.13760151866654302,5.330468962652524E7,0.2857142857142857,0.0,2.0355547039021192E9,2.281898351198164E9,0.6219565644605985,0.04697779029190481,0.048357530714140694,0.175036638583355,0.25909292992424426,4.6652111799099565E7,0.7142857142857143,0.0,2.0186538105482373E9,2.2629522654229183E9
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.8598421143464653E9,2.5768534205792146E9,0.0,1.8214997853938497,2.2013550599584653,1.9842219495037101,8.540358201967766,1.7725472559812063E8,0.0,0.0,1.8837445759321587E9,2.609969535494433E9
NSGAII:    Hypervolume,NSGAII:    GenerationalDistance,NSGAII:    InvertedGenerationalDistance,NSGAII:    AdditiveEpsilonIndicator,NSGAII:    MaximumParetoFrontError,NSGAII:    Spacing,NSGAII:    Contribution,NSGAII:    R1Indicator,NSGAII:    R2Indicator,NSGAII:    R3Indicator,ID:    Hypervolume,ID:    GenerationalDistance,ID:    InvertedGenerationalDistance,ID:    AdditiveEpsilonIndicator,ID:    MaximumParetoFrontError,ID:    Spacing,ID:    Contribution,ID:    R1Indicator,ID:    R2Indicator,ID:    R3Indicator
0.8144690409203844,0.0,0.11069826930239114,0.050558701787934174,0.0,8.64768841769181E7,0.5714285714285714,0.0,1.9042800021375332E9,2.097033238760994E9,0.6379478295775232,0.06275999876041437,0.13617397321273791,0.1752750014640133,0.2625795658256732,5.0012875406338006E7,0.42857142857142855,0.0,1.963432192476972E9,2.1621730370857673E9
