NSGAII:    Hypervolume,NSGAII:    GenerationalDistance,NSGAII:    InvertedGenerationalDistance,NSGAII:    AdditiveEpsilonIndicator,NSGAII:    MaximumParetoFrontError,NSGAII:    Spacing,NSGAII:    Contribution,NSGAII:    R1Indicator,NSGAII:    R2Indicator,NSGAII:    R3Indicator,ID:    Hypervolume,ID:    GenerationalDistance,ID:    InvertedGenerationalDistance,ID:    AdditiveEpsilonIndicator,ID:    MaximumParetoFrontError,ID:    Spacing,ID:    Contribution,ID:    R1Indicator,ID:    R2Indicator,ID:    R3Indicator
0.7164014284161205,4.6440328994915746E-4,0.0017256386980033496,0.017717476996616462,0.024812083499925818,25439.342354148615,0.927536231884058,0.0,3147046.0809161155,3583656.3687264053,0.6793973296905637,0.004141417186032013,0.02708274416257989,0.048018745033532546,0.055048176266669725,21662.27713618855,0.07246376811594203,0.0,3189510.702841465,3632012.4373805425
0.6717801346216244,2.819259604286369E-4,7.610251002733629E-4,0.011952920339597717,0.01772270647975148,23234.101913254988,0.8823529411764706,0.0,3070216.0569642065,3536869.4545883145,0.6481469832277781,0.003120556044907152,0.01580372500856652,0.04321051355645679,0.12401841017830464,26278.46826307017,0.11764705882352941,0.0,3116809.343379625,3590544.632307223
0.6699860361003241,0.0,0.0,0.0,0.0,11247.349824524274,1.0,0.0,2792465.7646718416,3214927.0752660893,0.6254334585649864,0.004120986941927859,0.03055480401738788,0.09036655211927576,0.11290084443354972,23087.60054783005,0.0,0.0,2876369.2492489703,3311524.0976185086
0.7027840692358189,0.001604556705747625,0.0060632404869087365,0.05094819116173078,0.09337382300581433,39017.215151231816,0.7721518987341772,0.0,3106185.0974633987,3539500.3494417258,0.6514715849026175,0.005179816048977367,0.03802099500509303,0.08185002164406621,0.08588843946014155,10720.580710088509,0.22784810126582278,0.0,3180317.479557531,3623974.6330909883
0.6805003104008034,2.8485776727724826E-4,0.001966744369706499,0.010033251258350417,0.02523123121884996,9379.22817402081,0.6505376344086021,0.0,1558229.312833532,1792259.3638627701,0.6713132692500469,6.19602577699833E-4,0.005455158976123456,0.0412830913596423,0.04166737143502621,10724.371888242838,0.34946236559139787,0.0,1555836.0838427993,1789506.5189428634
0.7591849854621162,2.807112277368237E-4,0.003516367109692349,0.011047820361857641,0.01112937481259181,10580.100864060623,0.8333333333333334,0.0,3059422.935807545,3449913.228206084,0.7418901003833798,0.0017256820829346462,0.013855722088683489,0.03918172848009228,0.04227905000737896,62637.017142203134,0.16666666666666666,0.0,3111143.5482131667,3508235.403898614
0.6571592457969989,2.9311781851018657E-4,0.002203298637774719,0.03647901068827104,0.019856382683771594,4412.905171509418,0.7157360406091371,0.0,1539478.0111033646,1777787.535126687,0.651673546635533,5.928612748507813E-4,0.006311300763221308,0.03489605194014049,0.024961676097672095,8816.77248513362,0.28426395939086296,0.0,1563693.6696307443,1805752.0541935498
0.7179201900363449,1.2014200905315942E-4,6.077251857257519E-4,0.008459492886199738,0.008905982013433358,4325.263118291802,0.8817204301075269,0.0,812705.7798676611,924749.2444335427,0.701527432707624,0.001077105580846978,0.01205396190749123,0.04357377779755541,0.05321147635343205,3396.6601970183037,0.11827956989247312,0.0,831597.45103392,946245.5058979916
0.6573104000809535,2.665420518551126E-4,5.831197849080418E-4,0.015007778768857408,0.02874295820116423,5276.038644486373,0.9057591623036649,0.0,1550129.447241179,1792365.2754789423,0.6430217052003874,0.0010768440906463875,0.010038861730183651,0.029415422610974885,0.05711622305471958,8493.618195060351,0.09424083769633508,0.0,1557720.069929457,1801142.038263483
0.6563825087521667,8.404208024164629E-5,5.884209724492239E-4,0.005426773256319517,0.006873154272849066,2497.6753753212424,0.9405405405405406,0.0,831415.9517040671,961436.7650054096,0.6290130224050169,0.0031385570736867548,0.015778863885802477,0.046962981181559504,0.2915279530747119,5960.133213588793,0.05945945945945946,0.0,831135.1188750499,961111.952893402
