NSGAII:    Hypervolume,NSGAII:    GenerationalDistance,NSGAII:    InvertedGenerationalDistance,NSGAII:    AdditiveEpsilonIndicator,NSGAII:    MaximumParetoFrontError,NSGAII:    Spacing,NSGAII:    Contribution,NSGAII:    R1Indicator,NSGAII:    R2Indicator,NSGAII:    R3Indicator,ID:    Hypervolume,ID:    GenerationalDistance,ID:    InvertedGenerationalDistance,ID:    AdditiveEpsilonIndicator,ID:    MaximumParetoFrontError,ID:    Spacing,ID:    Contribution,ID:    R1Indicator,ID:    R2Indicator,ID:    R3Indicator,
0.6697724102982716,0.0,0.0,0.0,0.0,85742.2666298136,1.0,0.0,1212446.0894439472,1371918.650828771,0.18508845300903415,0.20874364746514654,0.362041373421612,0.5027885102733112,0.4867764983235163,33017.87390015125,0.0,0.0,1226821.8579060282,1388185.183824362,
0.47477153372494485,0.02826125838523205,0.09137406203187637,0.2737213007675954,0.08478377515569614,82919.92648889964,0.5,0.0,1174031.554555672,1410457.5501135373,0.36743669501882625,0.3718127385479227,0.14461557186904442,0.42239283253134674,1.801300916297508,21712.087473584077,0.5,0.0,1228457.7530082467,1475844.4007739036,
0.25168211763814896,0.43919602981108047,0.1515650026306327,0.2867577333670054,1.6106907818678629,18564.144855861476,0.6666666666666666,0.0,1236952.0585469212,1605780.4296712154,0.0,0.5077603627854648,0.4932979976756753,0.9514173556663333,1.1266553665705168,2741.707709747656,0.3333333333333333,0.0,1295199.4376071189,1681396.0794005676,
0.4926059981343863,0.18179891879365578,0.23796030969692916,0.26724589770887186,0.6581622324804809,19618.078923933,0.5,0.0,1206473.5201163015,1411109.3374470882,0.3907103480579786,0.0,0.22352055492011844,0.33118045707499966,0.0,0.0,0.5,0.0,1178069.740752863,1377887.618371281,
0.617506015061515,0.0550331540412916,0.17706904985672056,0.16310648377714507,0.20209173369074812,42241.874700151144,0.4,0.0,1226683.351837955,1387510.4685686384,0.495450827336544,0.08314316122241995,0.07372819453128877,0.2840726674879107,0.34394692374943625,48210.4496850028,0.6,0.0,1207631.834763658,1365961.0718841744,
0.17979810111679972,0.0,0.0,0.0,0.0,7207.368339205251,1.0,0.0,1227664.6564208118,1609387.3589223532,0.0,2.113561808832965,1.1174481536801903,1.3815963780489915,6.652525240911758,56802.938564140604,0.0,0.0,1256162.8478475125,1646746.5812307075,
0.33519122877317775,0.0,0.06499583247374477,0.1620483788645095,0.0,14042.718240170552,0.5,0.0,1189369.731607073,1471133.2295275861,0.36980320808060047,0.08843035773588642,0.13907968226786593,0.3791808185239392,0.4421517886794321,2652.492358622714,0.5,0.0,1255668.0268360905,1553137.95325797,
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1222074.5054771388,1693212.3000369528,0.0,4.472554815449228,1.052989794786783,1.4259985804711408,8.932815466525044,0.0,0.0,0.0,1246642.0707713778,1727251.3063702362,
0.7606727675960144,0.0,0.26202845456777674,0.1372268296284904,0.0,0.0,0.5,0.0,1270764.910387779,1378895.6941003979,0.2661468141908909,0.1918857055184353,0.19951276310233376,0.4784930147522931,0.5721015256096743,74848.62451862053,0.5,0.0,1281316.375913356,1390345.0181961358,
0.5942164088572052,0.0,0.27960459319075276,0.16693503030012952,0.0,0.0,0.3333333333333333,0.0,1253144.141663015,1416224.0441477804,0.5788789215777834,0.02109530400959446,0.03325992482287487,0.09403285083942216,0.1054765200479723,11938.181034722074,0.6666666666666666,0.0,1249306.24434777,1411886.5723900907,
0.0020385413399120348,0.19016519169513676,0.19016519169513676,0.4427909983893171,0.5704955750854103,106208.32598103558,0.6666666666666666,0.0,1222273.4755289345,1580409.6660799012,0.2227642771402543,0.2690874637524642,0.3246475773721441,0.540975373849,0.7684853370930831,33007.024332511355,0.3333333333333333,0.0,1253645.299111208,1620973.4797973456,
0.20039320158305002,0.5423503531886563,0.3116230799466554,0.6550612052985346,2.4469944972083635,43867.28330863905,0.5,0.0,1222356.0023088974,1601277.163101175,0.05019105588807779,0.12689591218452892,0.19570263895280654,0.3449387947014654,0.3806877365535868,25541.386019171507,0.5,0.0,1178034.721164499,1543216.475846765,
0.5142195427024471,0.0,0.03791263362413259,0.13343316049945175,0.0,30802.84374967134,0.75,0.0,1237825.996851225,1452655.4382637679,0.4600162876104519,0.07235378314419971,0.13365238379019054,0.22298365012590726,0.2611551374781898,47087.82019322611,0.25,0.0,1259094.9431734656,1477615.6011423317,
0.21904260513143778,0.3001695006179707,0.3776799552456831,0.5198912778948006,0.6003390012359414,0.0,0.25,0.0,1267601.258942192,1624038.2861528907,0.1577227212479532,0.0,0.08699806231735308,0.2773378830195503,0.0,30653.207646422587,0.75,0.0,1167166.5951850216,1495362.249066014,
0.5153364121476045,0.8201182858136387,0.151619761011687,0.2186029547409405,4.098176715476217,70733.49645232772,0.375,0.0,1239103.2594810107,1489206.4706641415,0.4469810219872348,0.03555665881494714,0.06466503131836819,0.1954083448811995,0.1873295549034314,23977.515031668434,0.625,0.0,1210063.7065994663,1454305.4905828985,
0.7278482109461389,0.11126028593935902,0.14324330581289738,0.16909756701332235,0.4515729946361155,42999.28668496674,0.4,0.0,1251529.6226765618,1328985.6632364513,0.8120695927615851,0.0,0.10657805461393295,0.07727050122242263,0.0,87744.65527843098,0.6,0.0,1248734.3943741648,1326017.4437909327,
0.3878080272651506,0.0,0.10622834201034884,0.0503574601470278,0.0,126332.89630740428,0.6,0.0,1150993.0134610233,1393409.691766715,0.3893422547251352,0.10756148365479673,0.13145164528597889,0.13436275412908905,0.3934624477533631,70629.95559847524,0.4,0.0,1171211.5764890104,1417886.5574155673,
0.023823064935874574,0.029467709228554892,0.1973118481651725,0.8561600405233937,0.08840312768566468,5816.22038518075,0.4,0.0,1250641.9847196937,1717119.7994154803,0.02417160059790144,0.0,0.07782703904186948,0.007714606995831597,0.0,64722.36899902842,0.6,0.0,1176241.569643853,1614968.4139762835,
0.744900299634988,0.0,0.0,0.0,0.0,69002.3203354662,1.0,0.0,1242805.0723961864,1395267.2665410112,0.4125579975218636,0.19076151069042124,0.2972172774789325,0.36943957552414486,0.424393595565962,9824.040825203794,0.0,0.0,1250370.0693687338,1403760.2693743475,
0.38325787838830033,0.39167103819139026,0.21757385603705237,0.4396208418275565,1.5574425144244415,43046.62863357128,0.25,0.0,1222791.4635868948,1542004.100099278,0.3155110863738638,0.0,0.036077067383531676,0.16109434412388202,0.0,23322.197990793728,0.75,0.0,1195367.6874088466,1507421.3456192338,
0.6021996705469516,0.054369666630598175,0.22129219828285546,0.19103859313404645,0.16310899989179453,55474.85277320415,0.4,0.0,1247351.3246981609,1377009.2081968212,0.751764009889656,0.0,0.09323923861068635,0.0395465057510056,0.0,66653.308882358,0.6,0.0,1231254.1193699464,1359238.7283905079,
0.0,0.0,0.284700029300193,0.6170800949491957,0.0,0.0,0.5,0.0,1197263.5930365138,1428096.6085862685,0.5271140234179307,0.5284198700430376,0.284700029300193,0.3079615527285276,1.950497766068007,52623.68302024298,0.5,0.0,1210624.470917134,1444033.4627016194,
0.08682272086476589,0.0,0.043894530834343144,0.11017188046398885,0.0,172771.8924651291,0.75,0.0,1251316.740787347,1669171.8840909214,0.14074536466591098,3.625399163936104,0.3476934143645407,0.6710448104594223,16.601845400134593,7552.972545857244,0.25,0.0,1283318.871944882,1711860.5723768268,
0.4999457241695631,0.06261067098168675,0.06261067098168675,0.213910691690072,0.3130533549084338,132932.62831634373,0.8,0.0,1286076.6242614386,1525683.0984550503,0.3750928606150408,0.08326294232307824,0.15984022604935602,0.2323811632268567,0.22397559598185457,25969.456813509387,0.2,0.0,1233928.0239110284,1463818.6473035782,
0.31645219948316056,1.8001752184805677,0.47771923357251533,0.5582122294341961,3.6003504369611354,0.0,0.3333333333333333,0.0,1238610.9679311356,1545405.0345167476,0.0,0.0,0.1750119402284115,0.4417877705658039,0.0,0.0,0.6666666666666666,0.0,1232570.8352819195,1537868.9574905576,
0.5613217028512536,1.654001813804499,0.5269041697272477,0.271012126440679,3.308003627608998,0.0,0.3333333333333333,0.0,1231816.90101822,1437937.382359742,0.0,0.0,0.25480333667215177,0.7289878735593209,0.0,0.0,0.6666666666666666,0.0,1225372.3254133097,1430414.4623646073,
0.2639314651822524,0.1260929772036528,0.1991144560359827,0.4460467187316596,0.41255759132132924,45860.95634128698,0.5,0.0,1208152.7533943842,1424857.4630275425,0.6410253642587914,0.0,0.24681900643760574,0.3227205783005897,0.0,0.0,0.5,0.0,1254810.8043750613,1479884.6442591825,
0.516462823034505,0.07550342055680845,0.13955933155265043,0.17726041570912837,0.2873420342706808,55445.30767904549,0.14285714285714285,0.0,1221680.8366282159,1389336.5473009641,0.6957259418081077,0.0,0.0853413787296015,0.11156260739161292,0.0,54201.36874502744,0.8571428571428571,0.0,1244903.7246684525,1415746.5294444591,
0.33209364080748405,0.19574390999585145,0.11829300488198811,0.5257863287253466,0.7829756399834058,46312.7781885119,0.42857142857142855,0.0,1239422.4410544133,1564516.1456403125,0.37119864265887326,0.0,0.025883212016008742,0.06811860070815288,0.0,109711.5561323655,0.5714285714285714,0.0,1150681.8415727916,1452498.9684516382,
0.5872691523658237,0.0,0.03030369400806792,0.15286928502046546,0.0,45930.54755175413,0.7777777777777778,0.0,1181056.033024085,1363097.4389734357,0.3161085608078565,0.08846777637359585,0.2084850412017533,0.38152696111927054,0.3535273034734325,45209.2435984913,0.2222222222222222,0.0,1246075.0517526984,1438138.3248411247,
