Time,Cost
28067.01297333333,5.292270292764304E7
132000.48508555559,4.0220472993517E7
32676.598599999994,4.764546798809749E7
31405.449803333337,4.923025359444375E7
29587.91151777778,5.158314921636464E7
104095.55459555557,4.0735992746474296E7
115567.52171555557,4.062282111937302E7
36378.88655,4.6645636696757905E7
30866.764839999996,4.965399160013581E7
38218.460133333334,4.5863821004930384E7
28951.30616627451,5.260764704955492E7
35931.27372333334,4.7151111144397214E7
118455.50164555557,4.059191431775481E7
30437.570539607845,5.066665126527891E7
126921.59484555558,4.044016002614052E7
42663.110355555546,4.4827659298762806E7
102903.25859555557,4.0882020625486545E7
43132.03719999999,4.4072432488011524E7
81188.17496,4.139467966106778E7
95537.22123555557,4.0966118645671174E7
70508.10152000001,4.190643591091242E7
38261.531355555555,4.5333146674993485E7
92853.82377,4.121648175751539E7
42442.82446666666,4.531820601243127E7
30103.41151777778,5.0938024710078925E7
64757.64203555556,4.201865058535172E7
76262.15459555556,4.16139510369027E7
70813.9369,4.1639412433670625E7
87355.09732555556,4.134715180385161E7
127657.25796555557,4.03825722160421E7
47250.31005,4.35990095940847E7
87744.63360000002,4.124993536111496E7
56788.406800000004,4.2740105566976026E7
53300.1388,4.331189048305059E7
55039.4438,4.289634877093099E7
50252.84440000001,4.3356181373704426E7
60754.97459555556,4.21756499595533E7
53682.953680000006,4.306392775847394E7
48912.07768,4.345770096939775E7
94691.25640000001,4.105461403160091E7
45226.38152,4.383798848214613E7
78575.6742,4.145244317789935E7
45146.928560000015,4.387286460886299E7
58408.0336,4.259341518649564E7
77609.59496,4.146573911537774E7
63025.18539555556,4.202704217201424E7
116920.95396555557,4.061782934504238E7
59562.67859555556,4.225956484368654E7
59184.41545,4.235169924113733E7
58491.34240000001,4.247370109947618E7
63141.25859555556,4.202558478778065E7
